order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0218	0.2095	0.0419	0.684	0	0	-46.6	86.5
1	1	0.0199	0.0224	0.0054	0.106	0.075	97.8	-172.7	60.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0188	0.4297	0.0913	1.545	0.104	14	-44.7	68.3
0	0	0	0	0	0	0	0	0	0
2	6	0.0179	0.1679	0.04	0.762	0.153	96.5	-169.9	33.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	8	0.0188	0.096	0.0204	0.344	0.207	36.5	-81.6	64
3	8	0.0169	0.0342	0.0094	0.22	0.261	68.9	-167	60.9
3	8	0.0127	0.1456	0.037	0.753	0.278	92.6	152.8	33.8
3	8	0.0169	0.0306	0.0073	0.137	0.29	23.6	-30	101.4
2	6	0.0179	0.0284	0.0063	0.113	0.164	98.4	10.6	52
2	6	0.0179	0.0576	0.0129	0.229	0.146	36.6	-52.2	96
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	8	0.0179	0.0414	0.0092	0.164	0.342	62.3	28.2	66.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	8	0.0147	0.0268	0.0076	0.174	0.339	32.2	159.9	67
3	8	0.0171	0.056	0.0131	0.244	0.354	118.4	-34.6	111.8
2	6	0.0206	0.1405	0.0273	0.421	0.182	28.1	-88.3	78.1
4	11	0.0179	0.0265	0.0068	0.147	0.307	54.2	156.3	74
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	26	0.0196	0.0581	0.0119	0.193	0.196	123	81.5	83.7
3	26	0.0123	0.0037	0.0015	0.057	0.186	104.8	167	91.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	27	0.0159	0.0183	0.0046	0.092	0.356	104.6	178	109.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	26	0.0184	0.0591	0.0125	0.209	0.172	60.8	-165.3	84.3
3	26	0.0163	0.0276	0.0064	0.12	0.17	23.1	-103.8	66.9
0	0	0	0	0	0	0	0	0	0
4	13	0.0205	0.0806	0.0157	0.243	0.391	24.3	119.1	79.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	26	0.0196	0.0315	0.0064	0.105	0.177	165.5	23.5	109.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	13	0.0311	0.054	0.0069	0.071	0.372	12.3	-83.5	87.2
0	0	0	0	0	0	0	0	0	0
