order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0182	0.0968	0.0227	0.432	0	0	146.6	41.4
1	1	0.0202	0.0428	0.0085	0.134	0.001	75.4	-7.1	36.3
1	1	0.0152	0.0175	0.0046	0.097	0.051	108.2	-49.2	68.2
2	28	0.0185	0.0554	0.0112	0.18	0.042	125.2	145.7	91.5
2	28	0.02	0.0227	0.0045	0.072	0.074	84.2	-13.8	93.8
0	0	0	0	0	0	0	0	0	0
2	28	0.0202	0.0428	0.0085	0.134	0.024	54	67.1	84
2	28	0.0246	0.0723	0.0124	0.181	0.051	157.5	26.3	106.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	8	0.005	0.0017	0.0013	0.085	0.038	92.3	14.2	119.3
0	0	0	0	0	0	0	0	0	0
1	1	0.005	0.0019	0.0015	0.096	0.108	98.5	168.5	113.4
1	1	0.0155	0.0246	0.0071	0.166	0.089	81.2	168.7	104.4
2	15	0.0107	0.0103	0.0038	0.113	0.137	76.5	-25.7	98.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0075	0.0028	0.0019	0.107	0.118	45.1	144	61.9
1	1	0.014	0.0241	0.0077	0.201	0.108	20	-178.9	82.9
0	0	0	0	0	0	0	0	0	0
2	20	0.005	0.0028	0.0022	0.141	0.133	142.1	61.9	99.8
0	0	0	0	0	0	0	0	0	0
2	20	0.005	0.0025	0.002	0.128	0.13	148.2	-30.6	94.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0299	0.2637	0.0353	0.376	0.026	104.4	20	79.3
2	2	0.0268	0.0551	0.0082	0.098	0.021	46.8	-86.6	40.3
2	28	0.019	0.0409	0.0098	0.19	0.056	46.2	132.3	40.4
2	15	0.0177	0.0384	0.0087	0.156	0.135	103.3	45	112.3
2	20	0.0171	0.0173	0.0041	0.076	0.132	141.1	10	62.3
0	0	0	0	0	0	0	0	0	0
0	0	0.0247	0.0355	0.0061	0.083	0.096	0	-104.9	40.7
