order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0287	0.2467	0.0253	0.258	0	0	147.7	62
0	0	0	0	0	0	0	0	0	0
1	1	0.0254	0.135	0.0213	0.267	0.133	55.5	168	37
2	57	0.03	0.1326	0.0184	0.204	0.078	104.6	132	94.3
2	57	0.0218	0.0351	0.0064	0.094	0.07	96.5	150.7	59.7
2	57	0.0259	0.0674	0.0105	0.13	0.065	69.1	174.9	102.6
0	0	0	0	0	0	0	0	0	0
2	57	0.025	0.0475	0.0076	0.097	0.062	35.5	-131.3	86.7
1	1	0.0211	0.0678	0.0148	0.278	0.127	115.9	63.7	57.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	57	0.0227	0.0635	0.0115	0.165	0.268	53.4	154.7	80.4
2	9	0.0071	0.004	0.0023	0.101	0.151	60.9	46.2	101.4
2	57	0.0101	0.0053	0.0022	0.073	0.228	151.6	30.5	111.6
0	0	0	0	0	0	0	0	0	0
2	9	0.0091	0.0072	0.003	0.102	0.151	40.8	-25.6	50.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	57	0.0149	0.0117	0.0031	0.067	0.335	73.8	-73.8	112.4
2	57	0.0153	0.1277	0.0303	0.579	0.35	120.1	110.6	24.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	57	0.0215	0.0485	0.0097	0.156	0.407	114	128.4	72.4
0	0	0	0	0	0	0	0	0	0
2	57	0.0207	0.0997	0.0193	0.298	0.437	138.3	22.8	115.1
2	57	0.0197	0.039	0.0077	0.121	0.444	146.8	126.9	72
2	57	0.0208	0.0746	0.0148	0.233	0.44	67.5	-70.8	89
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	57	0.0204	0.0425	0.0084	0.131	0.504	68.1	-60.6	107.5
2	57	0.0266	0.115	0.0173	0.207	0.455	38.2	-91.1	86.4
0	0	0	0	0	0	0	0	0	0
2	57	0.0196	0.0354	0.0084	0.167	0.514	104.2	-29.2	70.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	57	0.0154	0.0612	0.0143	0.268	0.533	83.8	-83.8	136.2
0	0	0	0	0	0	0	0	0	0
2	57	0.018	0.025	0.0056	0.098	0.55	68.1	122.7	82.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	57	0.0276	0.1587	0.023	0.265	0.656	113.5	76.5	110.8
0	0	0	0	0	0	0	0	0	0
2	57	0.0179	0.0288	0.0064	0.114	0.652	77.6	140.3	88.2
3	51	0.0223	0.0418	0.0077	0.114	0.623	64.6	160.1	36.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0284	1.3507	0.2192	2.952	0.038	84.9	-128.7	81.7
2	57	0.027	0.1343	0.02	0.237	0.036	48.5	86.2	93.7
