order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0244	0.1367	0.0226	0.299	0	0	52.3	94.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.005	0.0019	0.0015	0.094	0.041	51.9	130.7	67.7
0	0	0	0	0	0	0	0	0	0
2	33	0.0212	0.0518	0.0108	0.191	0.039	97.2	132.6	65.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0223	0.063	0.0113	0.161	0.088	34.5	-71.1	128.9
2	33	0.02	0.0188	0.0038	0.06	0.066	103.1	-99.4	134.2
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0394	0.0079	0.125	0.098	68.6	-173.6	123.1
0	0	0	0	0	0	0	0	0	0
1	1	0.0223	0.0765	0.0169	0.319	0.121	53.2	100.4	50.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	33	0.0188	0.0273	0.0058	0.098	0.135	161.3	-93.9	113.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0212	0.3035	0.0562	0.828	0.012	54.2	-90.8	56.7
2	33	0.0268	0.0966	0.0144	0.171	0.032	124.9	-161.5	131.7
2	15	0.0212	0.043	0.0088	0.146	0.113	44.3	40.8	137.7
