order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0478	0.7416	0.0674	0.509	0	0	-146.3	89.3
1	1	0.0321	0.2768	0.037	0.395	0.011	131.3	45.5	43.1
2	2	0.028	0.0572	0.0082	0.093	0.105	32.9	-30.9	9.5
1	1	0.0263	0.1056	0.016	0.194	0.09	94.1	-155.7	58.9
2	2	0.0263	0.1015	0.0154	0.187	0.125	54.3	-88.5	12.6
0	0	0	0	0	0	0	0	0	0
2	2	0.0181	0.0274	0.0061	0.106	0.127	85.6	-111.9	31.1
3	5	0.0313	0.0383	0.0049	0.05	0.22	54.1	-37	71.2
0	0	0	0	0	0	0	0	0	0
2	2	0.0312	0.1288	0.0165	0.168	0.013	73.3	169.2	42.1
3	7	0.0234	0.0421	0.0072	0.098	0.215	97.5	37	70.4
