order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.1061	2.5557	0.0964	0.289	0	0	86.8	18.6
2	39	0.0338	4.5025	0.4818	4.335	0.317	12.2	-65.7	54.5
3	40	0.1252	13.5498	0.5253	1.767	0.345	55.2	46.1	21.4
3	40	0.0406	1.4494	0.1369	1.035	0.269	37.9	-172.4	10.3
2	39	0.058	6.7429	0.4713	2.734	0.41	67.9	-69.8	103.9
3	2	0.0168	0.1857	0.0441	0.834	0.508	71.4	26.9	113.9
3	2	0.0301	1.1547	0.1465	1.482	0.703	31.2	-150.6	67.3
2	39	0.0466	1.2426	0.1068	0.73	0.426	10.2	-165	93
2	39	0.0418	0.7328	0.0702	0.535	0.419	142.7	27.1	57
3	5	0.043	0.8451	0.0886	0.757	0.395	50.6	-116.9	80
3	5	0.0456	0.8234	0.0757	0.556	0.369	48.5	-125.7	66.6
3	5	0.0405	0.767	0.0757	0.594	0.353	56.6	-46.5	96.1
3	5	0.0481	0.8831	0.0734	0.486	0.383	19.4	-77.1	100
3	5	0.042	0.3066	0.0292	0.221	0.457	61.2	145.8	80.3
3	5	0.0408	0.4491	0.044	0.344	0.443	51.5	-157.3	102.4
4	42	0.0385	0.2399	0.0249	0.206	0.595	105	64.8	102
4	7	0.0321	0.3535	0.044	0.436	0.821	27.7	-166.6	88.3
4	7	0.0388	0.2735	0.0282	0.231	1.301	76.3	-47.6	27.6
0	0	0	0	0	0	0	0	0	0
3	2	0.0329	0.1873	0.0228	0.221	0.547	27	155.9	73
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	5	0.042	0.326	0.031	0.235	0.839	138.4	101	102.2
0	0	0	0	0	0	0	0	0	0
2	39	0.0348	3.5982	0.3242	2.406	0.451	158.9	88.6	103.8
2	39	0.0368	0.6551	0.0697	0.593	0.433	91.6	-161	102.1
2	39	0.0342	0.24	0.0281	0.261	0.865	167.4	30.9	82.2
0	0	0	0	0	0	0	0	0	0
2	39	0.058	0.7883	0.0543	0.298	0.753	147.7	-36.7	103.7
2	39	0.0378	1.1973	0.1153	0.888	0.705	51.4	-161.9	49.2
3	25	0.0385	0.9499	0.104	0.916	0.378	94.2	177.4	113.2
0	0	0	0	0	0	0	0	0	0
3	25	0.0325	1.1241	0.1386	1.36	0.509	52.9	-171.2	24.6
3	25	0.0659	0.9557	0.058	0.281	0.535	41.7	142	84.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	33	0.0474	0.4783	0.0404	0.272	0.776	95.7	133.7	126.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0726	21.2692	1.3581	7.701	0.075	75.6	-57.3	60.2
2	39	0.0718	7.6911	0.4364	1.985	0.31	91.9	152.3	66.1
3	2	0.0268	0.4948	0.0668	0.725	0.695	52.1	-81.9	121.7
3	5	0.0494	1.1446	0.0928	0.598	0.567	41.4	95.1	96.3
3	30	0.048	1.5469	0.129	0.856	0.839	160.3	-32.3	43.2
