order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0249	0.1927	0.0316	0.423	0	0	-78.6	74
1	1	0.0198	0.3571	0.0643	0.942	0.043	45	-0.7	73.6
2	45	0.0274	0.0672	0.0098	0.115	0.051	59	38	106
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0281	0.2327	0.0332	0.376	0.07	122.7	88.3	67.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0151	0.1345	0.0308	0.563	0.113	84.9	48	90.9
2	2	0.0364	0.2587	0.0284	0.249	0.098	39.5	-14.8	42.3
0	0	0	0	0	0	0	0	0	0
2	2	0.0193	0.0444	0.0092	0.151	0.116	129.2	-80	137.5
2	10	0.0337	0.1506	0.0179	0.169	0.108	51.7	179.2	120.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.005	0.002	0.0016	0.1	0.092	94.7	97.6	74.5
2	10	0.0144	0.0288	0.008	0.178	0.118	39	88.5	97.9
2	2	0.0259	0.0798	0.0145	0.215	0.142	87.6	64.8	62.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.005	0.0023	0.0019	0.118	0.122	102	139.7	74
2	2	0.0185	0.058	0.012	0.198	0.105	100.8	-85.1	104.4
2	2	0.005	0.0026	0.0021	0.133	0.1	83.2	-99.4	90.5
0	0	0	0	0	0	0	0	0	0
2	10	0.0176	0.0527	0.012	0.217	0.109	63.9	-67.7	127
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	23	0.0176	0.0276	0.0063	0.113	0.074	69.8	-41.5	79.9
2	2	0.0176	0.0316	0.0072	0.13	0.112	146.3	-91.6	47.7
2	2	0.0174	0.0741	0.0176	0.333	0.087	102.2	169.4	89.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0233	0.0402	0.0069	0.094	0.13	7	-91.3	88.9
0	0	0	0	0	0	0	0	0	0
3	33	0.02	0.0658	0.0131	0.209	0.067	69.4	37.9	120.4
0	0	0	0	0	0	0	0	0	0
2	10	0.0167	0.0273	0.0065	0.124	0.144	90.6	-171.8	21.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0288	0.0759	0.0105	0.116	0.035	44.4	-36.2	89.1
2	45	0.0205	0.0709	0.0139	0.218	0.037	49.5	166.2	94.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	11	0.0268	0.0634	0.0095	0.113	0.115	58.2	132.4	124.9
3	19	0.0199	0.0268	0.0054	0.086	0.16	82.4	122.8	84.1
