order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0167	0.1347	0.0297	0.537	0	0	-105.1	88.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0205	0.2707	0.0529	0.822	0.095	49.6	-118.7	92.7
2	4	0.0192	0.1222	0.0285	0.532	0.115	35.6	-73.3	79.2
2	4	0.0158	0.0235	0.0057	0.111	0.168	61.5	-30.6	68.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0195	0.0652	0.0154	0.314	0.143	126.4	132.1	45.3
2	4	0.0167	0.0246	0.0054	0.096	0.16	53.3	-170.6	72.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	10	0.0185	0.0418	0.009	0.156	0.183	39.9	83.3	58.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	10	0.0169	0.0288	0.0074	0.153	0.208	88.9	-116.9	133.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0134	0.0123	0.0034	0.077	0.173	0	43.2	82
