order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0326	0.1693	0.0341	0.589	0	0	-170.2	89.1
0	0	0	0	0	0	0	0	0	0
1	1	0.0155	0.2072	0.0462	0.822	0.061	42.1	-103	85.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0181	0.0358	0.0079	0.14	0.064	116.6	120.1	99.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0138	0.0594	0.0179	0.429	0.067	119.2	119	93.5
0	0	0	0	0	0	0	0	0	0
2	3	0.0173	0.0334	0.0094	0.212	0.061	36.8	37.9	81.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0169	0.0412	0.011	0.239	0.081	52.1	-38.8	85.2
1	1	0.005	0.0012	0.001	0.063	0.077	74.6	-158.5	75.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0145	0.1602	0.0465	1.08	0.081	35.8	-51.6	70.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0226	0.0553	0.0098	0.138	0.049	106.6	-4.7	104.1
0	0	0	0	0	0	0	0	0	0
2	13	0.0161	0.0186	0.0046	0.092	0.089	97.6	57.8	103.2
0	0	0	0	0	0	0	0	0	0
2	16	0.017	0.0858	0.0202	0.379	0.099	102.7	16.1	108.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	16	0.0175	0.1917	0.0439	0.801	0.073	103.4	-165.3	92.7
2	8	0.0178	0.0318	0.0071	0.128	0.042	89.6	118.6	42.1
2	3	0.0223	0.0235	0.0042	0.06	0.089	80	174.5	103.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	16	0.0136	0.0223	0.0073	0.193	0.078	124	-158.1	57.8
3	28	0.0167	0.0799	0.0205	0.421	0.078	85.4	-127.9	81.2
2	3	0.005	0.0014	0.0011	0.072	0.102	35.5	-40.1	99
0	0	0	0	0	0	0	0	0	0
2	16	0.0112	0.011	0.0039	0.111	0.079	109.2	89.6	92.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0061	0.0023	0.0016	0.09	0.033	109.5	-160.2	50.9
2	3	0.0169	0.0288	0.0071	0.142	0.076	145.5	125.7	73.9
3	24	0.0161	0.0296	0.0083	0.199	0.072	110.5	-119.9	84.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	16	0.0133	0.0192	0.0063	0.172	0.116	140.8	18.6	86
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	16	0.0177	0.0651	0.0147	0.263	0.085	143	53	87.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	28	0.0149	0.0171	0.0043	0.088	0.109	101.9	-98.1	89.8
3	28	0.0167	0.037	0.0098	0.21	0.109	76	141.2	147.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	52	0.0169	0.0365	0.0087	0.164	0.097	121.5	-100.9	78.6
2	16	0.0103	0.0082	0.0032	0.098	0.131	96.4	109.2	84.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	35	0.0245	0.045	0.0074	0.096	0.105	83.4	70.4	75.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	28	0.0209	0.0495	0.0095	0.145	0.105	137.8	-122.9	103.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0161	0.0137	0.0034	0.066	-0.004	138.2	-31.1	81.4
2	8	0.0213	0.0552	0.0104	0.155	0.066	4.8	145.6	94.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	48	0.0249	0.0689	0.011	0.141	0.113	81.1	-60.5	30
