order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0417	0.2546	0.0316	0.338	0	0	-12.9	18.5
0	0	0	0	0	0	0	0	0	0
2	24	0.0263	0.0448	0.0068	0.082	0.105	70.1	138.2	120.2
1	1	0.0201	0.1261	0.0277	0.496	0.137	79.4	21.7	68.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.005	0.0018	0.0015	0.094	0.161	158.9	-167.5	111.5
1	1	0.0175	0.1027	0.0249	0.483	0.178	123.5	-141.3	77.9
1	1	0.02	0.03	0.006	0.096	0.189	109.9	-96.7	93.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.005	0.0014	0.0011	0.072	0.183	106.9	-134.1	103.5
0	0	0	0	0	0	0	0	0	0
2	8	0.0254	0.1038	0.0164	0.205	0.228	128.5	-159.8	108
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	14	0.0241	0.042	0.007	0.092	0.242	112	-131.1	45.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0277	0.077	0.012	0.15	0.093	113.8	-156.9	87.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.022	0.0364	0.0066	0.096	0.268	0	-158.2	118.1
