order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.018	0.1234	0.0231	0.351	0	0	179.9	12.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0175	0.1171	0.0232	0.371	0.113	87.4	-93.8	61
0	0	0	0	0	0	0	0	0	0
1	1	0.0246	0.0682	0.013	0.205	0.088	121.8	114.5	113.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0158	0.0932	0.0237	0.48	0.128	82.9	110.8	31.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	36	0.033	0.0583	0.0071	0.068	0.18	79.2	21.6	134.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0291	0.0829	0.0114	0.124	0.209	83.6	-128.7	91.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0178	0.0161	0.0036	0.064	0.233	28.4	-107.5	39.1
2	7	0.0199	0.0377	0.0076	0.122	0.05	91.2	27.7	79.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	24	0.0323	0.0452	0.0056	0.055	0.054	111.3	140	86.9
3	11	0.015	0.0255	0.0068	0.145	0.145	91	78.3	121.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0268	0.0529	0.0079	0.094	0.095	54.6	-8.6	123.5
2	5	0.0199	0.0032	0.0006	0.01	0.17	130.9	109	102.9
