order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0307	0.2484	0.0365	0.43	0	0	-151.5	13.3
0	0	0	0	0	0	0	0	0	0
1	1	0.0189	0.1309	0.0247	0.374	0.075	77.4	68.8	96.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0179	0.032	0.0082	0.167	0.102	21.3	85.3	74.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	80	0.005	0.0027	0.0022	0.137	0.178	32	-129.3	105.8
2	80	0.013	0.0137	0.0044	0.119	0.202	47.6	-73.3	54.6
2	3	0.0188	0.0187	0.004	0.067	0.186	29.6	8.6	21.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	80	0.0448	0.4593	0.041	0.292	0.239	58.1	-178.2	35
0	0	0	0	0	0	0	0	0	0
3	26	0.0234	0.0523	0.0089	0.122	0.294	96.8	161.2	57.7
2	80	0.0295	0.0557	0.0075	0.081	0.223	121.6	36	137.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	80	0.016	0.0045	0.0014	0.039	0.231	51.4	-100.3	85.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	26	0.0331	0.0799	0.0107	0.118	0.333	42.6	-90.5	78.6
2	80	0.0186	0.0704	0.0165	0.311	0.246	71.3	-110	32.1
2	80	0.0233	0.0537	0.0092	0.126	0.224	37.9	-124.8	126.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	80	0.0152	0.0294	0.0078	0.163	0.262	146.4	57.6	69.5
0	0	0	0	0	0	0	0	0	0
2	80	0.026	0.0653	0.01	0.123	0.239	7.5	-151.3	127.2
3	40	0.0143	0.014	0.0044	0.113	0.342	27.6	-44.5	131.3
0	0	0	0	0	0	0	0	0	0
3	26	0.0147	0.011	0.003	0.064	0.413	100.7	-47.8	79.1
0	0	0	0	0	0	0	0	0	0
2	80	0.0186	0.0636	0.0146	0.269	0.273	171.1	54	41.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	80	0.0261	0.0435	0.0067	0.082	0.259	85.2	77.7	142.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	80	0.022	0.0933	0.0169	0.244	0.207	94.1	-165.7	117.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	54	0.0172	0.0666	0.0155	0.286	0.347	156.9	36.4	76.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0244	0.5334	0.096	1.425	0.07	54.4	-106.7	63.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	63	0.0112	0.0075	0.0031	0.114	0.197	152.5	-17	54.5
