order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0389	0.6525	0.0671	0.55	0	0	97.1	83.6
1	1	0.0358	0.9787	0.1095	0.979	0.145	133.1	-41.1	113
1	1	0.0295	0.4043	0.0546	0.591	0.078	109.2	56.3	89.4
1	1	0.038	0.1861	0.0196	0.164	0.151	53.1	172.3	71
2	31	0.0363	0.1375	0.0151	0.133	0.461	97.4	-63.5	69.8
2	2	0.034	0.3082	0.0376	0.367	0.035	70.6	3.5	48.7
0	0	0	0	0	0	0	0	0	0
2	2	0.0337	0.1416	0.0172	0.167	0.066	128.3	-89.6	119.7
2	2	0.0328	0.1372	0.0167	0.162	0.12	118	-143.7	80.2
2	2	0.0357	0.2456	0.0275	0.245	0.107	101.8	151.2	33
0	0	0	0	0	0	0	0	0	0
2	2	0.0304	0.2009	0.0269	0.287	0.091	89.4	88.1	99
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	32	0.0183	0.0132	0.0029	0.05	0.123	13.6	163.2	57.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0133	0.0273	0.0082	0.196	0.157	118.4	-94.9	108.6
3	6	0.0146	0.0106	0.0029	0.064	0.038	100.9	-82.7	53.2
3	10	0.0309	0.0969	0.0125	0.129	0.164	99	-21.7	82.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.02	0.0387	0.0077	0.123	0.104	133.1	94.4	99.7
0	0	0	0	0	0	0	0	0	0
2	2	0.0304	0.18	0.0237	0.248	0.073	134.4	-165.4	134.4
0	0	0	0	0	0	0	0	0	0
2	2	0.0285	0.1077	0.0151	0.169	0.12	84.2	52.9	38.4
2	2	0.0259	0.097	0.0154	0.195	0.069	134.9	89.1	80.7
0	0	0	0	0	0	0	0	0	0
1	1	0.0422	0.7111	0.0768	0.67	0.298	74.2	-7.5	7.5
2	2	0.0365	0.5159	0.0566	0.494	0.101	140.4	-87	92.9
2	3	0.0397	0.2133	0.0215	0.172	0.064	85.8	139.1	31.2
