order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0362	0.4396	0.0601	0.699	0	0	15.2	40.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0303	0.1812	0.0239	0.251	0.057	71.3	-71.4	75
0	0	0	0	0	0	0	0	0	0
1	1	0.0169	0.0968	0.0196	0.324	0.057	67.5	12.6	24.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0236	0.0388	0.0066	0.089	0.092	88.9	-140.9	125.3
2	6	0.02	0.0295	0.0059	0.094	0.113	103.4	155	79.7
0	0	0	0	0	0	0	0	0	0
2	6	0.0211	0.0467	0.0089	0.134	0.112	114.9	-169.7	64.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0218	0.0387	0.0071	0.104	0.088	106.1	21.8	86
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0288	0.0847	0.0143	0.214	0.113	121.3	171.1	66.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.005	0.0018	0.0015	0.093	0.087	69.9	29.2	84.6
1	1	0.005	0.0026	0.0021	0.132	0.07	145.7	-78.4	115.3
1	1	0.0212	0.0487	0.0092	0.138	0.072	15.2	80.9	101.6
3	22	0.005	0.0022	0.0018	0.114	0.039	138.3	-59.4	68
1	1	0.02	0.0594	0.0119	0.189	0.059	40.8	101	62.2
0	0	0	0	0	0	0	0	0	0
2	29	0.0176	0.05	0.0109	0.189	0.117	66.8	24.3	103.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	26	0.0189	0.018	0.0038	0.064	0.05	72.1	-23.5	66.6
