order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0259	0.2013	0.0318	0.403	0	0	145.7	55.8
1	1	0.0231	1.1841	0.209	2.938	0.154	109	-170.3	57.3
0	0	0	0	0	0	0	0	0	0
1	1	0.0252	0.2153	0.0349	0.454	0.06	38.6	-126	92.4
0	0	0	0	0	0	0	0	0	0
2	4	0.0113	0.0118	0.0044	0.134	0.085	79.2	98.4	107.3
1	1	0.0335	0.0998	0.0119	0.113	0.17	54.5	169.7	121
0	0	0	0	0	0	0	0	0	0
2	2	0.0117	0.008	0.003	0.096	0.081	45.9	-171.3	78.2
2	2	0.0212	0.0618	0.0119	0.181	0.276	67.5	155.2	77.6
2	2	0.0181	0.036	0.008	0.14	0.061	20.3	-144.6	94.4
2	2	0.0104	0.0118	0.0045	0.138	0.058	19.9	-133.7	74.5
0	0	0	0	0	0	0	0	0	0
3	11	0.0082	0.0031	0.0015	0.058	0.05	104.5	110.4	95.7
2	2	0.0218	0.0383	0.007	0.103	0.335	111.3	-38.6	119.3
0	0	0	0	0	0	0	0	0	0
2	2	0.017	0.1524	0.0324	0.553	0.365	117.9	78.6	31
2	2	0.0131	0.0119	0.0036	0.088	0.368	145	88.9	74.2
0	0	0	0	0	0	0	0	0	0
2	2	0.0218	0.0659	0.0131	0.208	0.429	66.4	172.1	108.3
2	2	0.0101	0.005	0.0022	0.085	0.445	65	-156.3	84.1
0	0	0	0	0	0	0	0	0	0
2	2	0.024	0.0955	0.0159	0.212	0.443	113	-10.9	137.3
0	0	0	0	0	0	0	0	0	0
2	2	0.0212	0.0413	0.0091	0.16	0.463	74.3	132	56.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0226	0.0871	0.0154	0.216	0.457	24.3	-71.5	83.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0212	0.0536	0.0101	0.152	0.5	50.1	-94.6	100
2	2	0.0256	0.0878	0.0137	0.17	0.463	27.2	-99.3	91.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0193	0.072	0.0147	0.238	0.533	46.5	-86.3	82.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0393	0.0269	0.0027	0.022	0.588	119	-23.9	112.8
0	0	0	0	0	0	0	0	0	0
2	2	0.0213	0.0482	0.0097	0.157	0.631	10.9	154.1	90.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	44	0.005	0.0022	0.0017	0.111	0.62	127.4	44.8	106.8
2	2	0.024	0.0486	0.0081	0.107	0.663	62.9	167	80.7
0	0	0	0	0	0	0	0	0	0
1	1	0.0255	0.0665	0.0104	0.131	0.064	84.7	108.4	39
2	2	0.0233	0.0549	0.0094	0.129	0.148	13.1	-148.1	102
0	0	0.0137	0.014	0.0041	0.095	0.178	0	0.7	117.7
3	11	0.0231	0.0206	0.0036	0.049	0.053	84.1	130.5	103
