order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0358	0.3033	0.0429	0.535	0	0	-43.2	74.4
1	1	0.0189	0.0408	0.0084	0.138	0.029	141.9	108.7	79.5
1	1	0.019	0.0852	0.0196	0.363	0.093	120.8	49.8	51.6
1	1	0.0245	0.1662	0.0272	0.354	0.117	102.3	-94.6	85
2	3	0.005	0.0016	0.0013	0.082	0.062	30	12.4	35.2
2	3	0.0181	0.0297	0.0075	0.16	0.095	37.2	96.5	106.8
1	1	0.019	0.0806	0.0178	0.313	0.088	42	-150.8	90.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0151	0.0438	0.0107	0.208	0.081	39.9	-45.4	82.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0202	0.0252	0.0059	0.119	0.146	98.5	-139.3	74.3
0	0	0	0	0	0	0	0	0	0
3	6	0.0158	0.0198	0.005	0.101	0.106	125.4	-53.8	73.8
0	0	0	0	0	0	0	0	0	0
2	7	0.0241	0.0772	0.0128	0.169	0.079	87.3	179.5	106.6
1	1	0.0187	0.2772	0.0632	1.157	0.143	10.9	-6	32.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0232	0.0577	0.0113	0.184	0.162	86.6	162.2	108.4
0	0	0.0114	0.0046	0.002	0.078	0.133	0	50.9	17.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	21	0.005	0.003	0.0024	0.151	0.118	80.4	-101	65.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	18	0.0203	0.0346	0.0068	0.107	0.198	84.4	24.1	119.9
0	0	0	0	0	0	0	0	0	0
2	3	0.0176	0.028	0.0063	0.115	0.151	173.2	-143.2	92.9
0	0	0	0	0	0	0	0	0	0
3	31	0.0193	0.0367	0.0085	0.163	0.164	144.8	154.5	110.9
0	0	0	0	0	0	0	0	0	0
2	18	0.0138	0.0554	0.0143	0.295	0.179	45.1	41.4	98.9
0	0	0	0	0	0	0	0	0	0
2	3	0.014	0.0263	0.0069	0.143	0.157	77.8	121.9	73.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0216	0.0265	0.0051	0.077	0.159	0	34.7	28.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.017	0.0336	0.0083	0.164	0.152	6.1	-56.2	83.1
3	39	0.0133	0.0164	0.0049	0.117	0.159	134.7	-10.3	115.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	18	0.0163	0.0682	0.0167	0.327	0.243	145.6	138.6	16.8
0	0	0	0	0	0	0	0	0	0
2	18	0.0278	0.0497	0.0071	0.082	0.246	158.9	-138.2	63.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	18	0.0183	0.0358	0.0078	0.136	0.258	126.6	72.5	94.6
3	62	0.0174	0.0134	0.0031	0.057	0.258	82.5	-144.8	125.7
0	0	0	0	0	0	0	0	0	0
2	18	0.0124	0.0195	0.0057	0.133	0.381	68.2	135.8	79.8
0	0	0	0	0	0	0	0	0	0
2	18	0.0249	0.0966	0.0155	0.199	0.385	89.5	52.8	95.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0162	0.0418	0.0097	0.181	0.142	75	108	89.5
0	0	0.0189	0.0213	0.0045	0.074	0.103	0	73.3	110.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0155	0.0105	0.0027	0.056	0.178	0	-103.4	85.9
