order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0284	0.3199	0.0495	0.617	0	0	162.3	5.5
1	1	0.0247	0.0553	0.0095	0.13	0.13	70.7	53.1	68.8
1	1	0.0086	0.0038	0.0017	0.064	0.204	87.5	-53.4	98.4
0	0	0	0	0	0	0	0	0	0
1	1	0.0204	0.0998	0.0193	0.298	0.306	172.4	72.8	73.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0179	0.085	0.0198	0.37	0.316	59.9	-121.1	87.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0358	0.0779	0.0087	0.077	0.312	149.7	-78.8	82.8
0	0	0	0	0	0	0	0	0	0
2	5	0.0242	0.0605	0.01	0.132	0.336	108.8	15.8	96.1
