order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0558	0.5099	0.0569	0.562	0	0	-94.2	42
1	1	0.0249	0.0849	0.0136	0.175	0.023	83	-163.1	99.2
1	1	0.0282	0.7526	0.1117	1.321	0.094	43.2	-63.4	75.4
0	0	0	0	0	0	0	0	0	0
2	2	0.005	0.0017	0.0014	0.089	0.013	91.7	-78.9	23.4
2	3	0.0243	0.0719	0.0146	0.262	0.137	71.1	-79.4	175.3
2	3	0.0222	0.0323	0.0066	0.111	0.144	96.9	-144	128.4
2	20	0.0224	0.045	0.008	0.114	0.05	93.8	28.8	96.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0115	0.005	0.0018	0.049	0.166	26.4	-44.8	86.8
0	0	0	0	0	0	0	0	0	0
1	1	0.0233	0.085	0.015	0.213	0.161	177.9	-114.7	99
2	3	0.0213	0.0069	0.0013	0.019	0.128	61.9	-81.9	171.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	20	0.018	0.0432	0.0106	0.215	0.123	147.1	-175.8	72.3
0	0	0	0	0	0	0	0	0	0
1	1	0.0268	0.6507	0.11	1.508	0.051	91	-20.7	101.2
