order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0236	0.2388	0.0409	0.561	0	0	-58.6	51.4
1	1	0.0275	0.0938	0.0137	0.158	0.098	28.5	-120.4	27.6
1	1	0.0184	0.2292	0.0465	0.751	0.1	81.7	-119.6	96.5
2	2	0.0367	0.0963	0.0105	0.091	0.138	163.7	47.7	145
2	2	0.0251	0.1151	0.0184	0.233	0.181	82.6	15.6	116.1
2	2	0.0409	0.1627	0.0159	0.124	0.123	32	5.6	19.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0273	0.0829	0.0121	0.141	0.053	175.5	-20.6	60.7
0	0	0	0	0	0	0	0	0	0
2	3	0.024	0.0507	0.0085	0.112	0.143	42.9	-100.2	102.8
2	3	0.0093	0.0054	0.0026	0.109	0.072	49.6	123.1	103.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0245	0.0682	0.0111	0.145	0.109	51.7	-79.3	81.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0195	0.0362	0.0075	0.122	0.212	61.7	86.6	7.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0237	0.0569	0.0096	0.129	0.028	65.4	-165.7	31.1
