order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0444	1.9416	0.2106	1.851	0	0	-48.5	49.4
1	1	0.0231	0.0951	0.0165	0.228	0.653	27	-28.8	31.2
1	1	0.0204	0.0675	0.013	0.203	0.74	56.3	-117.4	57
1	1	0.0197	0.0463	0.0096	0.165	0.856	140.5	-131.2	73.4
2	19	0.0193	0.0186	0.0039	0.064	1.49	75.2	-101.1	112.2
0	0	0	0	0	0	0	0	0	0
2	19	0.0213	0.0345	0.0065	0.096	1.612	16.1	68.6	53
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0104	0.0061	0.0023	0.072	0.782	152.6	-78.3	76.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	21	0.0138	0.0072	0.0021	0.048	1.697	118.9	-37.7	79.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0248	0.1595	0.0283	0.409	1.439	135.5	-42.3	53.3
2	3	0.0252	0.0333	0.0053	0.067	0.76	104.3	16.7	83.3
2	19	0.0142	0.0162	0.0046	0.102	1.704	168.5	87.2	97.5
3	5	0.0065	0.0041	0.0021	0.091	1.533	92.5	76.5	61.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0208	0.028	0.0054	0.083	1.628	0	175.5	111.3
