order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.036	0.6999	0.0827	0.796	0	0	-65.4	32.9
1	1	0.0262	0.119	0.0186	0.234	0.129	68.5	-59.2	121.3
1	1	0.0233	0.2504	0.0423	0.583	0.213	92.5	-120.8	40.4
1	1	0.0317	0.1013	0.0128	0.128	0.223	72.2	-172.7	82.8
0	0	0	0	0	0	0	0	0	0
3	13	0.0245	0.0089	0.0015	0.019	0.339	158.5	93.8	86.8
0	0	0	0	0	0	0	0	0	0
0	0	0.02	0.0113	0.0023	0.036	0.4	0	86.8	78
2	3	0.0486	0.2468	0.0203	0.133	0.517	123.1	-55	119.7
2	3	0.017	0.0266	0.0063	0.117	0.518	73.2	10.6	66.6
0	0	0	0	0	0	0	0	0	0
2	3	0.0184	0.0473	0.0101	0.173	0.595	81.9	56.5	127.3
2	3	0.0247	0.1577	0.0266	0.357	0.313	69.5	-26.5	59.5
0	0	0	0	0	0	0	0	0	0
4	6	0.0124	0.0066	0.0021	0.054	0.347	39.2	62.2	110.8
0	0	0.0248	0.0343	0.0055	0.071	0.492	0	-102.4	74.2
