order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0146	0.1143	0.0313	0.685	0	0	63.4	86
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0075	0.0042	0.0024	0.11	0.022	37.2	-99.9	87.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0218	0.0899	0.0165	0.241	0.025	126.6	61.6	71.9
1	1	0.0137	0.0419	0.013	0.328	0.014	69	4	94.2
0	0	0	0	0	0	0	0	0	0
2	22	0.017	0.0326	0.0087	0.191	0.033	34.8	-32.6	93
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0133	0.0335	0.01	0.238	0.021	12.6	-51.5	78.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0141	0.0171	0.0049	0.109	0.031	27.1	169.9	91.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0179	0.0789	0.0176	0.312	0.018	56.9	56.6	79.4
