order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0188	0.1037	0.0226	0.413	0	0	135.4	21.2
1	1	0.0213	0.0114	0.0021	0.032	0.026	80	-64.9	59.9
1	1	0.0149	0.0178	0.0048	0.103	0.089	33.7	23.9	45.1
1	1	0.0159	0.1228	0.0327	0.697	0.166	110.5	37.4	82.6
1	1	0.0074	0.0034	0.0018	0.074	0.166	42.2	-79.4	72
2	4	0.0151	0.0184	0.0049	0.103	0.185	46.4	110.3	59.4
2	4	0.0175	0.0551	0.0126	0.228	0.246	82.5	39.6	104
0	0	0	0	0	0	0	0	0	0
2	4	0.0182	0.099	0.0217	0.379	0.208	29.3	-114.2	54.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	7	0.0167	0.031	0.0074	0.142	0.219	50.6	-103.6	121.9
3	9	0.018	0.039	0.0087	0.154	0.229	49.1	83.3	93.9
0	0	0	0	0	0	0	0	0	0
4	17	0.0179	0.0193	0.0043	0.076	0.224	65.6	-26.2	74.6
