order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0524	0.2612	0.0279	0.289	0	0	70.7	50.4
1	1	0.0214	0.0732	0.0137	0.204	0.049	144.4	136.9	86.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0161	0.0788	0.0185	0.349	0.045	155	82.8	60.7
0	0	0	0	0	0	0	0	0	0
2	18	0.0159	0.027	0.0068	0.136	0.162	49.1	-84.1	11.1
2	18	0.0153	0.0641	0.0158	0.31	0.099	70.6	-154.8	79.7
2	18	0.0192	0.0555	0.0115	0.188	0.18	54.6	-54.5	46.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	9	0.0159	0.0349	0.0088	0.176	0.14	160	-3	107.2
1	1	0.0135	0.0315	0.0085	0.185	0.046	24.3	-31	66.7
0	0	0	0	0	0	0	0	0	0
2	14	0.0128	0.0174	0.0063	0.187	0.057	94.1	-27.5	83.1
0	0	0	0	0	0	0	0	0	0
1	1	0.036	0.2115	0.034	0.464	0.06	136	-150.1	94.8
