order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0224	0.1395	0.0254	0.37	0	0	-61.4	62.8
1	1	0.005	0.0019	0.0015	0.098	0.043	150.1	161.1	102.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0165	0.281	0.0661	1.25	0.111	121.8	-58.7	83.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0179	0.0346	0.0077	0.138	0.114	83	-93.4	102.2
0	0	0	0	0	0	0	0	0	0
2	10	0.0212	0.082	0.0155	0.232	0.129	73	-135.2	62.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0309	0.084	0.0109	0.112	0.042	105.2	-142.3	67.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0213	0.0702	0.0139	0.221	0.016	118.9	-177.3	103.3
2	34	0.0187	0.0326	0.007	0.119	0.042	58.4	-108.9	39.9
0	0	0	0	0	0	0	0	0	0
3	35	0.005	0.002	0.0016	0.1	0.019	103.5	103.4	121.6
