order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0441	0.4903	0.0536	0.49	0	0	-162.4	74.6
2	11	0.0168	0.0519	0.0113	0.198	0.177	40.4	-63.3	99.5
1	1	0.0147	0.0711	0.0173	0.343	0.128	34.4	-151.3	99.1
0	0	0	0	0	0	0	0	0	0
3	12	0.0214	0.0868	0.0181	0.305	0.256	33.8	-56.6	113.2
2	3	0.0139	0.0184	0.0053	0.121	0.127	33.1	176.3	86.7
0	0	0	0	0	0	0	0	0	0
3	2	0.021	0.0228	0.0043	0.066	0.203	79	99.5	117.7
2	3	0.0074	0.0028	0.0017	0.083	0.136	42	-75.6	52.2
0	0	0	0	0	0	0	0	0	0
1	1	0.0269	0.5398	0.0799	0.945	0.065	125.3	45.8	57.8
2	11	0.024	0.2057	0.037	0.534	0.491	71.2	-76.2	156.2
