order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0392	0.2159	0.029	0.353	0	0	87.9	57.4
1	1	0.0475	0.1044	0.0088	0.059	0.068	108.1	-74.5	42.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0154	0.32	0.0907	2.069	0.144	28.1	107.2	74.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0107	0.0044	0.0017	0.05	0.464	63.8	-111.8	12.3
0	0	0	0	0	0	0	0	0	0
2	9	0.016	0.0353	0.0088	0.175	0.465	108.6	13.7	96.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0255	0.0501	0.0079	0.098	0.508	0	-126.3	117.6
0	0	0	0	0	0	0	0	0	0
2	9	0.0117	0.0209	0.0071	0.194	0.457	47.8	-127	56.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0287	0.2108	0.0276	0.29	0.037	129	-91.1	71.6
