order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.029	0.3471	0.0532	0.678	0	0	-143.7	52.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0228	0.0586	0.0103	0.144	0.074	60.3	-128.7	76.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0216	0.0942	0.0175	0.258	0.154	72.7	17.8	51.8
1	1	0.0152	0.0254	0.0069	0.149	0.091	126.6	-157.6	147.8
1	1	0.0086	0.0022	0.001	0.038	0.133	53.2	-172.4	111.7
1	1	0.02	0.0705	0.0144	0.244	0.135	160.3	-157.9	38.8
2	10	0.0225	0.0909	0.0162	0.229	0.084	57.2	-176.7	42.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	12	0.019	0.0686	0.0165	0.331	0.159	23.1	-76.8	97.1
2	12	0.005	0.0018	0.0014	0.092	0.201	104	160	137.7
2	12	0.0209	0.083	0.0159	0.242	0.262	68.9	67.2	77.5
0	0	0	0	0	0	0	0	0	0
3	17	0.0167	0.0277	0.0069	0.137	0.214	79.1	99.3	53.1
0	0	0	0	0	0	0	0	0	0
3	19	0.0234	0.0706	0.0121	0.164	0.267	67.9	-6.6	55.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	21	0.005	0.001	0.0008	0.046	0.177	69.8	-149.7	79.3
3	19	0.0198	0.0241	0.0055	0.108	0.27	118.5	164.5	111.6
1	1	0.02	0.0178	0.0036	0.057	0.045	115.4	-23.4	92.3
