order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0247	0.2187	0.0394	0.598	0	0	27.8	100.8
0	0	0	0	0	0	0	0	0	0
1	1	0.0163	0.1078	0.0232	0.399	-0.001	19.8	10.5	81.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0272	0.1148	0.0169	0.198	0.01	94.8	-133.1	54.1
0	0	0	0	0	0	0	0	0	0
1	1	0.0149	0.0404	0.0103	0.207	0.015	49.4	31.2	73.9
0	0	0	0	0	0	0	0	0	0
2	3	0.0159	0.0342	0.0077	0.141	0.034	147.8	-74	94.1
0	0	0	0	0	0	0	0	0	0
1	1	0.0189	0.1095	0.0259	0.493	0.03	45	-13.3	59.7
0	0	0	0	0	0	0	0	0	0
3	28	0.0141	0.0148	0.0042	0.095	0.035	8.3	-156.9	95.6
1	1	0.0181	0.0243	0.0054	0.094	0.025	85.5	157.7	96.5
1	1	0.0141	0.0165	0.0047	0.105	0.029	136.8	67.1	92.8
0	0	0	0	0	0	0	0	0	0
2	3	0.0199	0.0324	0.0073	0.14	0.024	56.5	178.4	81.8
2	12	0.0241	0.1301	0.0216	0.286	0.048	60.6	108.8	103.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	19	0.0148	0.0151	0.0041	0.088	0.034	77.7	-43.7	79
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.013	0.0211	0.0064	0.153	-0.007	54.3	79.8	84.6
0	0	0	0	0	0	0	0	0	0
2	12	0.0149	0.0442	0.0114	0.233	0.04	39	11.4	85.9
