order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0649	1.6482	0.1002	0.487	0	0	-40.8	41.1
1	1	0.0359	0.1896	0.022	0.204	0.097	112.5	103.4	61.6
1	1	0.045	1.0527	0.0907	0.624	0.133	93.1	23.1	62.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0221	0.0556	0.0101	0.145	0.184	119.3	-116.6	134.3
0	0	0	0	0	0	0	0	0	0
1	1	0.047	1.2345	0.1161	0.888	0.332	97.9	143.7	128.6
0	0	0	0	0	0	0	0	0	0
2	64	0.0072	0.0138	0.0077	0.34	0.237	120.1	131.4	75.2
0	0	0	0	0	0	0	0	0	0
2	64	0.0221	0.1679	0.0304	0.438	0.236	92.2	70.3	87.7
2	64	0.0254	0.2534	0.04	0.501	0.25	111.4	77.6	78.7
2	64	0.0298	0.3371	0.0452	0.483	0.284	145	140	98.1
2	64	0.039	0.502	0.0526	0.441	0.175	48.6	-11.9	51.8
2	64	0.0508	1.1731	0.0972	0.644	0.176	37.9	-68.9	56.4
2	64	0.0464	0.4611	0.0417	0.302	0.225	98.9	64.6	146.7
3	67	0.0367	0.191	0.0208	0.181	0.195	88.8	-171.7	53.4
3	67	0.0337	0.2497	0.0299	0.285	0.147	39.3	-20.9	84.4
0	0	0	0	0	0	0	0	0	0
2	3	0.0268	0.3647	0.0468	0.485	0.159	172.6	-121.2	85.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	65	0.0318	0.1181	0.0159	0.171	0.164	100.2	-169.1	74.1
3	65	0.0307	0.1237	0.0162	0.168	0.137	73.9	-134.5	125
2	7	0.0345	0.1151	0.0133	0.123	0.184	94.8	-147.8	114.1
2	7	0.0328	0.1331	0.0162	0.158	0.238	110.5	77.4	124.4
2	7	0.0286	0.1136	0.0159	0.177	0.278	145.7	-47.4	113.7
3	66	0.038	0.4375	0.0477	0.415	0.335	96.2	-157	75.9
3	66	0.03	0.1179	0.0157	0.166	0.385	136.3	163.3	99
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	66	0.0315	0.2417	0.0307	0.311	0.385	156.2	-100.5	144.2
3	66	0.0246	0.0726	0.0118	0.153	0.685	90.9	131.6	102
4	70	0.0338	0.1392	0.0182	0.193	0.463	103.8	-177.6	93
4	70	0.0277	0.1236	0.0178	0.204	0.344	136.3	-178.1	47.9
4	70	0.0211	0.0443	0.0084	0.127	0.282	148.9	-158	39
0	0	0	0	0	0	0	0	0	0
3	14	0.019	0.084	0.0177	0.296	0.218	14.2	11.9	41
3	14	0.0304	0.0758	0.01	0.105	0.376	88.9	36	99.9
3	15	0.0282	0.1955	0.0279	0.318	0.361	96.3	-171.9	89.2
0	0	0	0	0	0	0	0	0	0
2	64	0.0489	0.4557	0.0373	0.243	0.371	109.7	43.4	134.2
2	64	0.0323	0.1679	0.0208	0.205	0.426	50.7	48	69.6
2	64	0.0287	0.1116	0.0156	0.173	0.413	55.8	4.8	49.9
4	24	0.0275	0.0591	0.0086	0.1	0.179	53.6	143.5	27.1
4	24	0.0326	0.0767	0.0094	0.092	0.185	98.6	-62.5	47.1
0	0	0	0	0	0	0	0	0	0
4	29	0.0306	0.1028	0.0134	0.14	0.28	71.5	2.1	111.2
0	0	0	0	0	0	0	0	0	0
3	66	0.067	0.3222	0.0192	0.091	0.443	116.5	32.1	82
0	0	0	0	0	0	0	0	0	0
3	15	0.0289	0.0927	0.0129	0.142	0.315	86.8	47.2	48.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	48	0.028	0.1095	0.0156	0.177	0.453	100.3	69.8	148.5
0	0	0	0	0	0	0	0	0	0
4	45	0.0303	0.1227	0.0162	0.17	0.376	34.7	-173.8	53.8
4	45	0.0282	0.0627	0.0089	0.101	0.429	28.8	-37.7	24.1
1	1	0.0502	1.431	0.13	0.972	0.159	82.7	-100.7	80.5
2	3	0.0476	0.8168	0.0687	0.46	0.081	85.2	-113.1	67.1
2	7	0.0401	0.8389	0.0885	0.751	0.301	109.9	-60.8	72.5
2	64	0.0355	0.3513	0.0422	0.411	0.333	170	160.1	139
3	65	0.032	0.1654	0.0211	0.215	0.16	5.1	-77.7	79.2
3	27	0.0322	0.0749	0.0093	0.092	0.186	80.4	168.7	109.1
3	66	0.0356	0.489	0.0547	0.487	0.541	166	-63.3	143.3
3	15	0.0388	0.2252	0.0232	0.19	0.381	69.4	-37.1	44.8
4	29	0.0289	0.1004	0.0139	0.153	0.256	75.4	-47.7	47.9
4	45	0.0353	0.1101	0.0125	0.113	0.376	123.9	-63.1	97.7
