order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0354	0.4225	0.0463	0.406	0	0	70.3	49.3
1	1	0.02	0.0326	0.0065	0.104	0.046	65.9	141.9	75.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0288	0.1087	0.0213	0.35	0.134	76.3	80.9	68.8
0	0	0.0381	0.1025	0.0108	0.09	0.101	0	142.4	60.8
1	1	0.0228	0.0885	0.0142	0.183	0.127	86.3	133.6	82.9
2	4	0.0384	0.1483	0.0154	0.128	0.153	61.8	-167.4	82.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0173	0.0375	0.0087	0.16	0.182	169.3	-106.5	96.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0153	0.0275	0.0072	0.149	0.171	51.6	175.8	79.4
2	4	0.0093	0.0095	0.0043	0.159	0.178	173.8	-97.2	96.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	15	0.0179	0.0302	0.0067	0.119	0.192	122.9	116.5	91.6
3	16	0.0232	0.0707	0.0122	0.167	0.168	35.1	-69.6	74.7
4	26	0.0251	0.0896	0.0143	0.181	0.198	36.5	-1.3	38.9
