order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0356	2.2256	0.1305	0.688	0	0	-170.2	52.7
1	1	0.0288	0.0633	0.0088	0.097	0.079	144.2	15.5	103.1
0	0	0	0	0	0	0	0	0	0
1	1	0.0318	0.36	0.0459	0.467	0.151	172.9	162.6	121.6
2	23	0.032	0.2175	0.028	0.287	0.177	90.8	144.6	134.7
0	0	0	0	0	0	0	0	0	0
2	23	0.0319	0.1771	0.0222	0.221	0.265	105.9	102	80.5
2	23	0.0217	0.0921	0.017	0.249	0.266	42.2	125.4	86.1
0	0	0	0	0	0	0	0	0	0
2	23	0.0321	0.1196	0.0149	0.148	0.284	92	-171.3	31.2
2	23	0.03	0.0702	0.0094	0.1	0.315	166.5	-3.2	68.7
2	23	0.0285	0.166	0.024	0.277	0.244	108.9	-17.7	124.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.043	0.277	0.0286	0.237	0.155	32.3	-26.2	73.2
2	4	0.0302	0.2231	0.0287	0.296	0.131	105	-25.6	140.9
2	4	0.028	0.1113	0.0159	0.181	0.109	168	-10.5	97.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	5	0.0313	0.1442	0.0185	0.188	0.127	50.9	137.1	80.6
1	1	0.03	0.9859	0.1312	1.39	0.161	145.2	82.3	45.4
