order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0358	0.3497	0.0437	0.437	0	0	84.3	34.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0197	0.0346	0.007	0.114	0.081	82	-23.7	80.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0247	0.0331	0.0054	0.069	0.097	105.7	-70.8	94.3
1	1	0.0185	0.0708	0.0138	0.215	0.121	135.5	-146.8	82.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0172	0.3601	0.0721	1.166	0.155	85.4	6.1	75.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0282	0.1645	0.0232	0.259	0.145	61.9	154.5	82.9
2	99	0.0217	0.0773	0.0162	0.28	0.195	98.2	-131.6	96.8
2	3	0.0187	0.0211	0.0053	0.114	0.063	154.5	-67.5	115.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0157	0.0171	0.0043	0.085	0.142	0	-81.6	123.7
2	99	0.0213	0.033	0.0078	0.157	0.211	127.9	174.8	92.9
2	99	0.0147	0.0147	0.004	0.085	0.19	42.5	-81.5	77.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	20	0.027	0.1458	0.0216	0.254	0.205	56.3	99.4	125.7
0	0	0	0	0	0	0	0	0	0
3	21	0.0058	0.0027	0.0019	0.102	0.213	142.5	68.2	80.4
2	10	0.0186	0.0375	0.0081	0.138	0.167	77	156.1	95.8
2	10	0.0154	0.024	0.0057	0.108	0.181	119.5	-174.4	112.1
2	13	0.0112	0.0072	0.0025	0.072	0.137	50.6	116.3	77.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0277	0.0484	0.007	0.081	0.136	29.2	-160.3	86
0	0	0	0	0	0	0	0	0	0
2	99	0.0206	0.0395	0.0093	0.188	0.315	70.8	164.2	119.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	99	0.0132	0.0416	0.0104	0.21	0.256	55.5	25.4	57.6
0	0	0	0	0	0	0	0	0	0
2	99	0.0183	0.0527	0.0115	0.2	0.307	102.5	-6.4	96.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	36	0.0176	0.0223	0.0058	0.128	0.313	96.3	92.6	74.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0169	0.0274	0.0061	0.11	0.183	144.7	-44.2	73.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0218	0.0474	0.0096	0.158	0.286	143.1	32.4	128.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.019	0.0517	0.0112	0.195	0.353	107	-28.2	102.2
3	72	0.0198	0.028	0.0057	0.091	0.344	85.9	20.2	80
0	0	0	0	0	0	0	0	0	0
3	72	0.005	0.0018	0.0015	0.094	0.337	127.1	-163	72
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.019	0.0341	0.0076	0.136	0.404	69.1	92	67.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0159	0.0297	0.0075	0.15	0.483	73.6	-175.9	70.2
0	0	0	0	0	0	0	0	0	0
2	10	0.0159	0.0312	0.009	0.21	0.509	84.5	-73.5	108.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	91	0.0062	0.0018	0.0013	0.073	0.456	104	171.9	88.1
0	0	0	0	0	0	0	0	0	0
2	10	0.0177	0.0261	0.0058	0.102	0.529	77.7	-73.5	79.3
2	10	0.0182	0.029	0.0064	0.112	0.523	121.4	162.4	41.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0335	0.222	0.033	0.413	0.067	31.4	128.6	5.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	41	0.0153	0.0242	0.007	0.167	0.274	51.2	-161.1	115.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	79	0.0079	0.0042	0.0021	0.086	0.395	117.5	-140.7	77.7
