order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.026	0.208	0.031	0.369	0	0	-125.6	56.5
2	13	0.0297	0.2512	0.0338	0.362	0.679	46.5	163.9	90.5
2	13	0.005	0.003	0.0021	0.121	1.068	92.5	104.3	133.4
0	0	0	0	0	0	0	0	0	0
2	13	0.0225	0.3842	0.0682	0.964	1.121	111.4	-103	134.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0149	0.0282	0.0068	0.133	1.332	65.7	-148.7	107.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	5	0.02	0.0614	0.0123	0.195	1.101	22.5	163.6	56.2
3	5	0.005	0.0014	0.0011	0.07	0.882	70.8	176.9	78.8
1	1	0.0304	2.0345	0.3167	3.957	0.097	161.6	151	68.2
