order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0327	0.5346	0.066	0.649	0	0	-138.9	83
1	1	0.0191	0.0234	0.0049	0.081	0.022	34.5	-141.8	48.7
0	0	0	0	0	0	0	0	0	0
1	1	0.018	0.5547	0.1162	1.976	0.127	81.8	-110.8	65.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.016	0.0078	0.002	0.039	0.15	22.1	-138.8	120.7
2	4	0.0196	0.3267	0.0734	1.332	0.15	87.2	-149.5	21.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.005	0.0017	0.0014	0.087	0.106	49.8	-144.9	92.4
0	0	0	0	0	0	0	0	0	0
3	11	0.005	0.0019	0.0015	0.095	0.104	51.5	-29.5	130.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	8	0.0155	0.0286	0.0067	0.127	0.488	95	22	66.2
0	0	0	0	0	0	0	0	0	0
3	8	0.0144	0.0659	0.0162	0.318	0.56	73.6	-138.9	29.9
0	0	0	0	0	0	0	0	0	0
3	8	0.0173	0.1104	0.0281	0.576	0.622	84.5	-20.3	62.8
4	27	0.0164	0.0582	0.0151	0.312	0.628	18.9	4.4	118.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	8	0.0291	0.1121	0.0154	0.169	0.72	120.7	21.5	79.1
0	0	0	0	0	0	0	0	0	0
4	27	0.0141	0.0245	0.0069	0.153	0.816	119.2	-157.2	70.2
0	0	0	0	0	0	0	0	0	0
1	1	0.0302	0.2836	0.0422	0.506	-0.001	143.6	53.5	83.9
2	38	0.0115	0.0243	0.0084	0.234	-0.009	21.5	71.7	71.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	25	0.0136	0.0129	0.0038	0.088	0.588	154.9	-79.6	146.5
