order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.021	0.1119	0.0213	0.322	0	0	43	46.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0175	0.5091	0.1189	2.243	0.113	89.1	58.5	95.5
2	4	0.0166	0.0248	0.006	0.115	0.11	139	108.2	96.7
2	4	0.005	0.0014	0.001	0.062	0.148	44.1	89.8	109.7
2	4	0.018	0.0573	0.0147	0.314	0.145	3.5	44.8	63.9
2	4	0.0154	0.0207	0.0053	0.11	0.16	148.6	-69.4	76.5
3	7	0.0212	0.0891	0.0168	0.252	0.181	102.6	-119.5	23
2	4	0.005	0.0009	0.0007	0.046	0.201	153.8	-134.1	115.1
2	4	0.005	0.0012	0.001	0.062	0.235	31.2	89.2	95
2	4	0.014	0.0183	0.0052	0.12	0.26	144.5	155.4	108
