order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0258	0.392	0.0524	0.573	0	0	144.3	42.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0131	0.0164	0.0049	0.116	0.121	74.6	157.2	83.6
1	1	0.0229	0.2623	0.0484	0.718	0.086	65.7	-89.2	38.4
0	0	0	0	0	0	0	0	0	0
1	1	0.0237	0.0468	0.0079	0.106	0.156	7.3	-161.4	2.8
2	37	0.0242	0.0499	0.0082	0.108	0.241	130.2	106.7	94.3
2	4	0.0222	0.057	0.0103	0.148	0.219	74.4	-111.4	94.2
0	0	0	0	0	0	0	0	0	0
1	1	0.0208	0.1421	0.0294	0.49	0.285	21.2	143	52.7
0	0	0	0	0	0	0	0	0	0
2	10	0.0198	0.0933	0.0191	0.313	0.297	63.7	-161.1	98.4
2	4	0.0285	0.0864	0.0121	0.136	0.262	126.9	-132.7	54.7
3	12	0.0218	0.0317	0.0058	0.085	0.321	33.6	-105.3	85.1
0	0	0	0	0	0	0	0	0	0
2	4	0.005	0.0017	0.0013	0.085	0.284	53.5	-68.3	112.4
2	4	0.0194	0.1054	0.0218	0.358	0.266	11.9	123.5	62
2	4	0.0167	0.0294	0.0076	0.157	0.256	82.1	-106	88.9
0	0	0	0	0	0	0	0	0	0
2	10	0.0153	0.0275	0.0072	0.149	0.472	142.4	-7.6	139.2
2	10	0.0242	0.0257	0.0043	0.056	0.54	68.4	-62.7	72.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	17	0.0184	0.032	0.007	0.12	0.231	40.3	82.1	73
0	0	0	0	0	0	0	0	0	0
2	4	0.019	0.0599	0.0133	0.234	0.169	7.2	12.8	141.3
3	29	0.0357	0.1646	0.0185	0.165	0.107	80.6	-30.3	16.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	30	0.0214	0.019	0.0036	0.053	0.194	41.7	137.7	81.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0304	0.114	0.015	0.157	0.203	44.7	-76.9	43.9
2	4	0.022	0.017	0.0031	0.045	0.177	97.6	147	52.8
3	17	0.0204	0.0805	0.0158	0.247	0.258	73	163	126.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	39	0.005	0.0017	0.0014	0.089	0.18	142	28.4	48.5
