order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0234	0.091	0.0206	0.39	0	0	132.1	44.5
1	1	0.0222	0.1456	0.0269	0.394	0.015	19.1	135.2	72.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	21	0.0192	0.0404	0.008	0.127	0.041	95.7	59.3	58.3
0	0	0	0	0	0	0	0	0	0
3	22	0.015	0.0176	0.0054	0.14	0.084	68.4	-79.4	60.2
2	2	0.021	0.0469	0.0091	0.14	0.051	175.5	-102.4	89
2	2	0.02	0.0375	0.0075	0.119	0.064	117.9	-130.3	76.6
2	2	0.005	0.0017	0.0014	0.087	0.051	76.6	153.9	57.7
0	0	0	0	0	0	0	0	0	0
2	2	0.0197	0.0501	0.0103	0.169	0.053	81.3	46.7	81.7
1	1	0.015	0.0158	0.0047	0.114	0.062	62.9	113.3	94.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0152	0.0221	0.0058	0.121	0.112	150.7	106.3	100.8
0	0	0	0	0	0	0	0	0	0
1	1	0.025	0.0872	0.0154	0.228	0.024	15.8	-31.2	89.3
2	21	0.0237	0.0873	0.0167	0.26	0.023	57.1	38.4	93.9
