order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.1219	12.9049	0.3933	0.957	0	0	-36.8	23
2	9	0.0245	0.137	0.0224	0.291	0.905	173.4	-174.1	126.6
2	9	0.0302	0.0346	0.0046	0.048	0.899	19.5	-25.5	70.5
2	9	0.034	0.155	0.0225	0.268	1.221	4.9	6.5	57.2
2	9	0.0318	0.0298	0.0045	0.057	1.4	94.3	160.2	40.3
2	9	0.0193	0.0091	0.0019	0.031	1.601	153.9	178.3	128.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.135	17.5283	0.5727	1.58	0.809	18.1	-18.7	51.9
3	6	0.0077	0.0028	0.0015	0.062	1.591	142.3	-5.1	13.9
