order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0266	0.1434	0.0206	0.236	0	0	11	51.8
0	0	0	0	0	0	0	0	0	0
2	69	0.0261	0.3265	0.0576	0.824	0.021	44.3	135.1	38.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	69	0.0272	0.0951	0.014	0.164	0.099	139.1	33.2	82.1
0	0	0	0	0	0	0	0	0	0
2	69	0.0307	0.4217	0.055	0.57	0.098	56.3	35.2	73.1
0	0	0	0	0	0	0	0	0	0
2	69	0.005	0.0011	0.0009	0.057	0.124	121	67.7	121.3
0	0	0	0	0	0	0	0	0	0
3	6	0.02	0.051	0.0102	0.162	0.107	114.7	-98.3	112.9
3	8	0.0374	0.2766	0.0296	0.252	0.112	46.9	72.7	55.6
3	8	0.0237	0.1735	0.0266	0.33	0.174	43	-10.6	56.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	8	0.0249	0.0341	0.0055	0.07	0.218	75.5	23.5	63.8
2	69	0.0212	0.0869	0.0148	0.203	0.127	67.3	43.9	123.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	3	0.0164	0.051	0.0121	0.23	0.344	70.9	-166.6	83.9
2	69	0.0168	0.0148	0.004	0.085	0.097	115	-165.3	106.9
0	0	0	0	0	0	0	0	0	0
3	3	0.0184	0.0558	0.0124	0.219	0.415	106.8	61	113.3
3	3	0.0234	0.0338	0.0058	0.079	0.401	83.3	-113.8	106.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	8	0.0188	0.0511	0.0109	0.184	0.231	94.6	-128.6	106
0	0	0	0	0	0	0	0	0	0
3	8	0.0389	0.1545	0.0159	0.13	0.243	52.2	-35.1	65.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	3	0.019	0.0716	0.0151	0.254	0.525	172.8	41.4	63.7
4	22	0.005	0.0019	0.0015	0.096	0.369	94.4	72.9	87.6
0	0	0	0	0	0	0	0	0	0
3	3	0.0104	0.0069	0.003	0.11	0.5	130.3	-12.6	142.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	3	0.0271	0.0569	0.0084	0.099	0.501	93.4	-4.4	93.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	39	0.005	0.0023	0.0018	0.116	0.37	47.7	134.9	59.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0251	0.0482	0.0077	0.098	0.448	0	-61	59.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	8	0.0223	0.0227	0.0041	0.058	0.232	150.7	79.1	113.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	3	0.0191	0.0759	0.0159	0.265	0.517	87.3	131.4	113.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	59	0.0183	0.0532	0.0116	0.202	0.523	93.8	-106	35.9
5	77	0.0165	0.0344	0.0084	0.162	0.52	68.4	134.5	88.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0275	0.6346	0.0922	1.066	0.03	47.1	-107.4	115.2
3	3	0.0428	0.2899	0.0271	0.202	0.134	53.7	71.7	87.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	38	0.0181	0.0322	0.0071	0.126	0.561	112.5	165.2	48.1
4	59	0.0181	0.0397	0.0098	0.199	0.514	100.7	-141.5	77.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	77	0.0291	0.0832	0.0114	0.125	0.508	63	-78.2	85.6
