order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0374	0.3961	0.0416	0.348	0	0	-84.9	66
1	1	0.0279	0.1026	0.0138	0.147	0.014	85.5	75	20.7
1	1	0.0191	0.4039	0.073	1.072	0.051	60.1	-5.1	44.7
1	1	0.0247	0.0303	0.0049	0.063	0.109	60.4	-126.6	41.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0162	0.0445	0.0095	0.167	0.166	162.2	-143.2	75.3
0	0	0	0	0	0	0	0	0	0
0	0	0.0223	0.0212	0.0038	0.054	0.159	0	175.6	132.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0231	0.0659	0.0114	0.157	0.176	91.2	31	30.8
0	0	0	0	0	0	0	0	0	0
2	3	0.0226	0.0753	0.0124	0.162	0.142	62	5.2	116.7
0	0	0	0	0	0	0	0	0	0
3	16	0.0215	0.073	0.0136	0.201	0.162	170.3	171.5	89.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0226	0.4541	0.0803	1.129	0.151	72	-172.4	18.2
2	3	0.0068	0.0025	0.0014	0.06	0.163	48.1	2.6	21.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	25	0.0181	0.038	0.0079	0.131	0.2	106.8	-109.7	92.7
0	0	0	0	0	0	0	0	0	0
2	3	0.0239	0.1617	0.0297	0.437	0.19	50.8	125.9	90.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.019	0.1332	0.0298	0.532	0.229	98.2	-156.5	58.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	35	0.0271	0.1961	0.0289	0.339	0.272	43.1	51.8	139.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	35	0.018	0.0437	0.0111	0.236	0.285	73.6	120.1	33.3
0	0	0	0	0	0	0	0	0	0
3	25	0.019	0.0502	0.012	0.232	0.279	93.9	158.4	76.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	32	0.0218	0.0491	0.0111	0.205	0.195	87.4	-135	129.6
3	32	0.019	0.0368	0.0092	0.195	0.217	81.4	61.5	51.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	25	0.0263	0.0803	0.0122	0.148	0.351	55.1	-112.5	115.8
3	35	0.0223	0.0386	0.0069	0.099	0.155	121.9	-25.7	102.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	25	0.0215	0.0317	0.0061	0.093	0.382	127.3	-122.4	62.9
3	25	0.0153	0.0502	0.0108	0.186	0.413	123.5	26.9	144.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	25	0.0208	0.0601	0.0114	0.173	0.413	57.6	-178.2	72.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	35	0.0072	0.0031	0.0017	0.076	0.101	135.8	71	61.1
3	25	0.0199	0.0453	0.0091	0.145	0.444	109.7	-173.7	126
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	25	0.0211	0.0471	0.0089	0.134	0.416	70.7	-41.9	113.2
1	1	0.0134	0.018	0.0051	0.115	0.104	86.2	110.4	143.6
2	3	0.0181	0.0306	0.0068	0.119	0.096	56.6	90.5	91.9
