order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0285	0.5149	0.0873	1.19	0	0	-140.2	86.8
1	1	0.0216	0.0789	0.0135	0.185	0.012	98.6	-56.2	70.6
1	1	0.0188	0.0437	0.0093	0.158	0.018	159.9	58.3	85.3
1	1	0.0187	1.7357	0.3228	4.92	0.045	177	-142.8	89.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0161	0.0723	0.018	0.363	0.071	66.2	-157.5	35.5
1	1	0.0131	0.0124	0.0037	0.087	0.075	62.8	92.3	39.4
1	1	0.0204	0.0829	0.0181	0.317	0.046	74.2	85.5	30.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0857	0.0172	0.295	0.05	112.6	-165	23.2
1	1	0.0103	0.0158	0.0059	0.174	0.039	168.4	-137.7	80.9
1	1	0.0127	0.0452	0.0121	0.261	0.073	12.1	-151.2	80.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0244	0.081	0.0156	0.241	0.062	45.7	4.1	102.1
1	1	0.0066	0.0084	0.0039	0.153	0.061	15.8	48.5	102.1
2	2	0.0165	0.027	0.0069	0.141	0.043	87.2	-51.9	108.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	323	0.02	0.066	0.0132	0.209	0.102	48.9	134.1	43.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0127	0.0162	0.0051	0.128	0.081	124.7	-94.1	74.9
2	15	0.0182	0.0495	0.0106	0.179	0.04	159.6	28.3	75.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0228	0.0186	0.0033	0.045	0.054	117	-8.1	21.7
0	0	0	0	0	0	0	0	0	0
3	319	0.0156	0.0316	0.0093	0.228	0.127	79.1	143.5	58.5
0	0	0	0	0	0	0	0	0	0
5	21	0.0102	0.0035	0.0016	0.058	0.13	24.6	-168	90.3
2	15	0.021	0.0663	0.0138	0.236	0.071	48.1	41.1	70.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.005	0.0019	0.0015	0.096	0.07	45.1	-134.7	44.1
2	4	0.0209	0.0851	0.0185	0.325	0.054	179.8	49.9	101.4
2	4	0.0162	0.0368	0.0087	0.166	0.062	41.2	-162.8	61
3	29	0.0151	0.0115	0.003	0.064	0.051	85.8	49.7	97.5
3	319	0.0087	0.0053	0.0025	0.098	0.108	58.4	102.5	46.7
4	31	0.0233	0.0902	0.0155	0.212	0.148	71.2	19.7	144
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	319	0.0167	0.0118	0.0028	0.054	0.109	102.6	-85.7	114.3
3	319	0.0151	0.026	0.0069	0.145	0.167	140.5	69.1	90.7
2	8	0.0157	0.0165	0.0048	0.117	0.134	37.2	-176.3	56.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	11	0.0126	0.0139	0.0044	0.111	0.102	65.8	161.7	80.6
0	0	0	0	0	0	0	0	0	0
2	4	0.0164	0.0757	0.0157	0.265	0.048	78.9	-154.1	12.8
2	4	0.0186	0.0586	0.0119	0.194	0.047	84.2	161.7	13.5
2	4	0.0193	0.0568	0.0128	0.241	0.026	99.3	132.3	141.9
2	4	0.0171	0.0144	0.0034	0.063	0.05	109.3	106	54.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0166	0.0276	0.0066	0.127	0.136	97.4	51.9	10.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	321	0.0127	0.0163	0.0047	0.107	0.051	79.8	89	49.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	321	0.005	0.0016	0.0012	0.077	0.091	83	75.4	87
0	0	0	0	0	0	0	0	0	0
2	4	0.018	0.0249	0.0055	0.098	0.031	128	75.3	64.3
0	0	0	0	0	0	0	0	0	0
3	56	0.0147	0.0164	0.0045	0.098	0.091	97.2	62.5	81.7
2	4	0.0238	0.0968	0.0163	0.218	0.032	134.1	67	91.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0248	0.1961	0.0316	0.405	0.038	99.5	65.4	62.9
0	0	0	0	0	0	0	0	0	0
2	4	0.0154	0.0215	0.0045	0.076	0.046	71.7	-147.7	11.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0207	0.1343	0.025	0.37	0.036	80.6	-82.8	142.7
2	4	0.0173	0.029	0.0069	0.135	0.047	98.5	90.3	145.9
2	4	0.0173	0.0275	0.0062	0.111	0.055	51.4	177.5	70.7
2	4	0.0197	0.0238	0.0061	0.133	0.03	55.9	-165.8	58.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.02	0.034	0.0068	0.108	0.052	63.8	112.6	86.4
0	0	0	0	0	0	0	0	0	0
3	101	0.0126	0.0335	0.0106	0.267	0.083	153.5	18.6	106.3
0	0	0	0	0	0	0	0	0	0
2	8	0.0157	0.0156	0.0043	0.095	0.164	74.8	-142.6	128.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.023	0.0381	0.0077	0.132	0.047	97.4	100.1	71.4
0	0	0	0	0	0	0	0	0	0
3	319	0.0185	0.0311	0.0067	0.116	0.183	145.1	78	84.3
3	112	0.0149	0.0242	0.0065	0.138	0.158	52.1	120.9	72.3
3	93	0.02	0.0435	0.0087	0.139	0.048	33.7	72.2	91.7
0	0	0	0	0	0	0	0	0	0
3	98	0.0197	0.0488	0.0099	0.161	0.198	144.4	102.1	149.4
2	4	0.0183	0.099	0.0227	0.42	0.053	38.7	-132.7	76.2
2	4	0.0156	0.063	0.0156	0.307	0.024	163.1	-94.7	73
2	4	0.0148	0.0271	0.0082	0.202	0.042	10.7	32.1	74.9
0	0	0	0	0	0	0	0	0	0
3	101	0.0068	0.0019	0.0011	0.054	0.075	116.3	-86.6	147.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0189	0.1869	0.0439	0.838	0.042	13.4	16.7	100.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	124	0.014	0.0246	0.007	0.16	0.108	124.6	74.4	89.3
2	4	0.0218	0.0514	0.0101	0.166	0.048	144.7	22.8	93
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	132	0.018	0.0395	0.0088	0.156	0.046	175.6	-160.2	75.9
0	0	0	0	0	0	0	0	0	0
3	132	0.0176	0.047	0.0107	0.194	0.049	146.4	-145.8	95.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	319	0.0146	0.0152	0.0042	0.091	0.299	44.2	-80.4	56.3
0	0	0	0	0	0	0	0	0	0
2	4	0.0245	0.0741	0.0121	0.157	0.047	128.5	174.5	73.7
2	4	0.005	0.0025	0.002	0.128	0.029	41.8	-157.5	81
2	4	0.0154	0.0329	0.0091	0.199	0.043	68	179.1	74.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.021	0.02	0.0038	0.058	0.104	0	3.3	27.1
4	331	0.0068	0.0019	0.0012	0.063	0.087	70.7	101	62.8
0	0	0	0	0	0	0	0	0	0
3	149	0.0136	0.0196	0.0058	0.134	0.038	57.5	-46.7	153.6
2	4	0.017	0.0222	0.0052	0.098	0.048	55.5	-161.8	13.1
2	4	0.0171	0.0309	0.0072	0.134	0.045	20.9	-143.4	85.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	124	0.0143	0.0204	0.0062	0.153	0.126	79.5	-31	107.2
0	0	0	0	0	0	0	0	0	0
2	4	0.0139	0.0175	0.005	0.114	0.049	102.3	128.9	27.8
3	158	0.0164	0.052	0.0134	0.276	0.048	68.2	9.8	49.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0237	0.1021	0.0172	0.232	0.07	133.2	78.9	49.7
3	132	0.0165	0.0311	0.0076	0.146	0.055	88.7	159.4	36.4
4	164	0.0156	0.022	0.0056	0.115	0.068	86.1	93.3	97
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	319	0.0166	0.0642	0.0159	0.312	0.444	143.2	68.9	88.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0242	0.0767	0.0127	0.167	0.069	73.1	-176.2	27.8
2	4	0.0176	0.0466	0.0115	0.228	0.065	108.2	52.3	15.4
0	0	0	0	0	0	0	0	0	0
3	169	0.0225	0.0347	0.0062	0.087	0.079	103	-66.5	44.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
