order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0334	0.3072	0.038	0.392	0	0	-17.8	69.8
1	1	0.0311	0.3989	0.056	0.636	0.033	108.3	-148.7	37.9
1	1	0.0207	0.0552	0.0102	0.149	0.015	132.9	142.4	67.2
0	0	0	0	0	0	0	0	0	0
1	1	0.0154	0.0481	0.0109	0.201	0.12	102.3	53.7	59.3
0	0	0	0	0	0	0	0	0	0
2	31	0.0268	0.0218	0.0032	0.039	0.123	31.8	173	9.8
0	0	0	0	0	0	0	0	0	0
1	1	0.0158	0.0197	0.005	0.1	0.122	96.5	105.5	124.9
0	0	0	0	0	0	0	0	0	0
2	31	0.0286	0.0454	0.0064	0.071	0.194	61.3	-21.7	78.5
0	0	0	0	0	0	0	0	0	0
2	3	0.032	0.209	0.0261	0.26	0.067	132	18.9	79
2	3	0.0107	0.0039	0.0019	0.082	0.054	71.6	-77.7	63.5
2	2	0.0271	0.0361	0.0053	0.063	0.178	82.7	-164.8	95.9
2	5	0.0093	0.0037	0.0016	0.055	0.193	95.9	-106	89.7
2	2	0.0176	0.0478	0.0116	0.227	0.227	67.2	118.3	52.6
0	0	0	0	0	0	0	0	0	0
2	2	0.005	0.0024	0.0019	0.124	0.236	28.6	176.9	56.7
2	2	0.0219	0.0273	0.0049	0.07	0.208	50.5	-178.9	120.8
2	2	0.0196	0.026	0.0053	0.086	0.22	31.7	-150.6	125.3
2	2	0.0167	0.018	0.0044	0.084	0.243	118.1	-3.8	75.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	19	0.024	0.0508	0.0085	0.112	0.28	115.3	-56.6	59
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0655	0.9014	0.055	0.267	0.092	61.9	-95.2	40.5
2	2	0.0123	0.0162	0.0045	0.101	0.097	125.3	173.8	106.6
2	5	0.0146	0.0224	0.0061	0.134	0.125	123.8	-124.5	64.6
0	0	0	0	0	0	0	0	0	0
0	0	0.0191	0.0191	0.004	0.067	0.163	0	91.4	82.7
