order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0225	0.1545	0.0249	0.324	0	0	121.3	68.2
1	1	0.02	0.02	0.004	0.064	0.036	74.5	-5.1	95.3
1	1	0.0206	0.0185	0.0036	0.055	0.055	75.8	-13.1	44.5
1	1	0.0214	0.0579	0.0108	0.161	0.039	62.1	-1	78.8
1	1	0.0194	0.0522	0.0107	0.175	0.092	109.1	35.3	88.2
1	1	0.0224	0.3956	0.0707	1.004	0.123	95.7	96.3	81.2
2	5	0.0184	0.0262	0.0057	0.098	0.084	53.6	-23.1	149.2
0	0	0	0	0	0	0	0	0	0
2	6	0.0212	0.0547	0.0116	0.198	0.126	67.8	-179.4	137.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.02	0.0588	0.0117	0.186	0.192	62.2	95.2	26.5
2	6	0.0155	0.0338	0.0078	0.144	0.186	92.4	147.7	70.8
0	0	0.0243	0.0354	0.0056	0.071	0.206	0	-4	118.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.02	0.0536	0.0118	0.217	0.189	109.6	19.2	46.1
0	0	0.0218	0.0214	0.0039	0.057	0.223	0	16.3	68.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0213	0.0638	0.0133	0.231	0.235	79.8	-30.1	48
2	6	0.0208	0.0378	0.0072	0.111	0.226	176.4	-97.1	106.5
0	0	0	0	0	0	0	0	0	0
3	29	0.024	0.0242	0.004	0.054	0.26	73.8	135.7	26.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.02	0.0349	0.007	0.111	0.271	63.4	-52.2	105.3
2	6	0.0189	0.0882	0.0184	0.306	0.261	24.1	101.4	87.9
2	6	0.0213	0.0359	0.0078	0.142	0.289	116.2	103.4	91
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0213	0.0702	0.0143	0.235	0.297	70.6	81.5	85.2
3	37	0.0246	0.0557	0.009	0.117	0.242	124.8	-137.2	78.2
0	0	0	0	0	0	0	0	0	0
2	6	0.0271	0.0465	0.0069	0.081	0.359	122.3	-90.5	141.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.005	0.0009	0.0007	0.045	0.364	111.3	-58.6	131.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	36	0.0132	0.0394	0.0094	0.18	0.313	35.3	141.5	39.5
0	0	0	0	0	0	0	0	0	0
3	36	0.0162	0.0324	0.0074	0.136	0.313	66.9	-131.1	107.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.015	0.0121	0.0032	0.069	0.387	88.3	-109.5	77
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0229	0.0617	0.0114	0.168	0.04	74	145.2	66.6
0	0	0	0	0	0	0	0	0	0
2	6	0.0213	0.0408	0.0078	0.12	0.134	42.1	41.1	48.3
3	9	0.0161	0.0219	0.0055	0.108	0.2	129	-70.5	137.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0203	0.0219	0.0043	0.068	0.322	0	-96	115.1
