order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0537	2.8772	0.2244	1.423	0	0	-132.5	83.4
1	1	0.0412	2.778	0.3217	3.017	0.053	35.8	11.1	85.6
1	1	0.0269	1.0175	0.139	1.577	0.12	85.2	-34.6	12.5
1	1	0.0256	0.0626	0.0098	0.121	0.145	78.9	141.9	78.1
0	0	0	0	0	0	0	0	0	0
2	3	0.032	0.1351	0.0169	0.168	0.388	84.7	-73	110
2	2	0.0304	0.1142	0.015	0.158	0.293	101.2	-62.7	36.8
2	2	0.0259	0.2124	0.0318	0.381	0.295	124.3	89.6	93.4
2	2	0.0295	0.5158	0.0703	0.77	0.293	117	-36.5	23
2	2	0.0268	0.9114	0.1414	1.75	0.215	128.8	49.9	7.9
