order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0336	0.6729	0.069	0.579	0	0	84.5	36.4
1	1	0.0348	0.0891	0.0103	0.094	0.187	140.9	56.1	143
1	1	0.0417	0.427	0.0519	0.524	0.149	61.8	116.1	59.2
1	1	0.0321	0.2995	0.0358	0.35	0.229	110.5	81	122.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	40	0.0269	0.0956	0.0142	0.169	0.297	56.2	35.9	160
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.018	0.0533	0.0114	0.196	0.237	167.8	-59.1	86.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.02	0.0588	0.0118	0.187	0.261	137.7	-18.7	86.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0232	0.081	0.0138	0.186	0.27	51.4	-51.5	52.8
1	1	0.0177	0.0408	0.0092	0.165	0.273	55.7	-53.4	82.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0318	0.0953	0.012	0.12	0.239	82	-57.2	56.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0319	0.2256	0.0292	0.301	0.285	150.3	-153.2	79.2
2	3	0.0303	0.0669	0.0088	0.093	0.228	77	-174.1	108
0	0	0.0392	0.1452	0.0148	0.121	0.288	0	116.6	139.3
