radius (m)	length (m)	start_point	axis_direction	parent	extension	branch	branch_order	position_in_branch	mad	SurfCov	added	UnmodRadius (m)
0.01	0.0828	-0.1195	-0.1117	-0.1297	0.2466	0.8081	0.535	0	2	1	0	1	0.0016	0.5417	0	0.01
0.01	0.0203	-0.1054	-0.0602	-0.1064	0.3146	0.7166	-0.6225	1	3	1	0	2	0.01	0.05	0	0.01
0.01	0.028	-0.1085	-0.0551	-0.1111	-0.5943	-0.067	-0.8015	2	4	1	0	3	0.01	0.05	0	0.01
0.01	0.0267	-0.1011	-0.0716	-0.1193	0.0065	-0.6935	-0.7205	3	0	1	0	4	0.01	0.05	0	0.01
0.0095	0.0979	-0.1013	-0.0298	-0.0858	0.4596	0.7781	0.4281	1	6	2	1	1	0.001	0.25	0	0.0102
0.0095	0.0569	-0.0548	0.0495	-0.048	0.2328	0.738	0.6334	5	7	2	1	2	0.01	0.05	0	0.01
0.0083	0.0179	-0.0299	0.0525	-0.0112	0.5021	0.1681	0.8483	6	8	2	1	3	0.0007	0.375	0	0.0068
0.0095	0.035	-0.0228	0.0532	0.0059	0.4542	0.2825	0.845	7	9	2	1	4	0.01	0.05	0	0.01
0.0095	0.0146	-0.0061	0.0335	0.0186	0.8025	-0.2792	0.5272	8	10	2	1	5	0.001	0.3333	0	0.0115
0.0094	0.0494	0.0059	0.0293	0.0255	0.9546	-0.107	0.2779	9	11	2	1	6	0.001	0.2917	0	0.0095
0.0083	0.0697	0.034	-0.0003	0.0347	0.7526	-0.6267	0.2021	10	12	2	1	7	0.0074	0.2292	0	0.0074
0.0094	0.0277	0.0967	-0.036	0.055	0.5633	-0.8167	0.1254	11	13	2	1	8	0.0074	0.2917	0	0.0107
0.0092	0.0367	0.1043	-0.0444	0.0715	0.658	-0.2743	0.7013	12	14	2	1	9	0.01	0.05	0	0.01
0.0093	0.0555	0.1015	-0.0569	0.0525	0.2034	-0.9766	-0.0693	13	15	2	1	10	0.0013	0.375	0	0.0103
0.0088	0.0555	0.1211	-0.1059	0.0471	0.4701	-0.828	-0.3057	14	16	2	1	11	0.0011	0.25	0	0.0088
0.0089	0.0347	0.1513	-0.1428	0.0278	0.6939	-0.4563	-0.557	15	17	2	1	12	0.01	0.05	0	0.01
0.0083	0.0055	0.1579	-0.1701	0.0219	0.2762	-0.878	-0.391	16	18	2	1	13	0.0005	0.5	0	0.0083
0.009	0.0398	0.1597	-0.1747	0.0179	0.6911	-0.7223	-0.027	17	19	2	1	14	0.0012	0.25	0	0.0103
0.0083	0.0355	0.1604	-0.1992	-0.0059	0.3683	-0.7342	-0.5704	18	20	2	1	15	0.0077	0.3125	0	0.0072
0.0086	0.0206	0.1624	-0.2275	-0.011	-0.6169	-0.5716	-0.5411	19	21	2	1	16	0.01	0.05	0	0.01
0.0086	0.0098	0.1681	-0.2127	-0.0202	-0.0486	0.106	-0.9932	20	0	2	1	17	0.0031	0.2917	0	0.0088
0.012	0.032	-0.0316	0.0554	0.002	-0.2849	0.9192	0.272	7	23	4	2	1	0.0021	0.4583	0	0.012
0.012	0.073	-0.0334	0.088	-0.0073	-0.8358	-0.3704	-0.4052	22	24	4	2	2	0.005	0.175	0	0.0174
0.012	0.0514	-0.0857	0.0696	-0.0445	-0.7734	0.6019	-0.1989	23	25	4	2	3	0.0017	0.2083	0	0.0088
0.012	0.003	-0.1275	0.0986	-0.054	-0.6996	0.7085	-0.0923	24	26	4	2	4	0.01	0.05	0	0.01
0.012	0.025	-0.1296	0.1007	-0.0543	-0.5519	0.8016	-0.2298	25	0	4	2	5	0.01	0.05	0	0.01
0.0079	0.0322	0.097	-0.0421	0.0515	0.0953	0.9954	0.0098	11	28	11	2	1	0.01	0.05	1	0.01
0.0079	0.023	0.1001	-0.01	0.0518	-0.1318	0.9231	0.3613	27	29	11	2	2	0.01	0.05	0	0.01
0.0079	0.004	0.1004	0.015	0.058	-0.7345	0.3289	-0.5935	28	30	11	2	3	0.01	0.05	0	0.01
0.0079	0.0182	0.0975	0.0164	0.0556	-0.5683	0.4166	0.7096	29	0	11	2	4	0.01	0.05	0	0.01
0.0066	0.0258	-0.0856	0.0735	-0.0331	0.0051	0.2978	0.9546	24	32	13	3	1	0.0016	0.375	0	0.0061
0.0071	0.0283	-0.0811	0.0868	-0.0093	-0.6577	0.4193	-0.6258	31	33	13	3	2	0.01	0.05	0	0.01
0.0067	0.0345	-0.0868	0.1027	-0.0289	-0.2943	0.5954	-0.7476	32	34	13	3	3	0.01	0.05	0	0.01
0.0064	0.022	-0.0906	0.1004	-0.0292	-0.8873	-0.4297	-0.1671	33	0	13	3	4	0.01	0.05	0	0.01
