order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0298	0.2614	0.0379	0.441	0	0	-57.1	13.7
0	0	0	0	0	0	0	0	0	0
1	1	0.0197	0.1156	0.0225	0.349	0.054	66.8	76.6	74.2
0	0	0	0	0	0	0	0	0	0
2	55	0.0168	0.0191	0.0046	0.087	0.233	56.9	27.4	97.2
2	3	0.019	0.0249	0.0052	0.088	0.145	33.5	-65.7	97.4
1	1	0.0169	0.0116	0.0027	0.052	0.195	87.9	-43.3	165.7
2	55	0.0166	0.0411	0.0098	0.184	0.233	97.9	61.9	120.6
2	55	0.0295	0.1399	0.019	0.205	0.248	145	48.1	154.5
0	0	0	0	0	0	0	0	0	0
2	55	0.0188	0.072	0.0157	0.272	0.294	70.6	98.8	71.9
1	1	0.0084	0.0059	0.003	0.12	0.198	77.3	160.2	145.6
1	1	0.0186	0.2788	0.0534	0.819	0.224	69.5	-7.8	32.7
0	0	0	0	0	0	0	0	0	0
3	11	0.005	0.0014	0.0011	0.073	0.338	129.6	148.3	51.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0254	0.0678	0.0107	0.134	0.27	75.5	164.2	59.9
0	0	0	0	0	0	0	0	0	0
2	13	0.0357	0.1522	0.0171	0.152	0.305	139.1	100.3	160.3
2	13	0.0216	0.0518	0.0114	0.212	0.324	97.9	16.4	96.9
3	20	0.0192	0.0294	0.0061	0.102	0.298	130.2	93.2	74.3
2	13	0.0356	0.0665	0.0075	0.067	0.311	94.5	-79.4	108.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	55	0.005	0.0016	0.0013	0.083	0.402	145.4	-61.5	119.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0157	0.0143	0.0037	0.074	0.284	50.8	-37.9	85.5
0	0	0	0	0	0	0	0	0	0
2	55	0.0111	0.0052	0.0022	0.082	0.43	129	64.9	126.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0204	0.0775	0.0151	0.233	0.421	62.4	12.1	92
2	55	0.0188	0.026	0.0055	0.091	0.446	138.9	-10.9	88.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0103	0.0066	0.0026	0.08	0.469	139.5	114.3	123.7
0	0	0	0	0	0	0	0	0	0
2	13	0.0177	0.0369	0.0093	0.192	0.483	67	-94.3	63.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0269	0.2109	0.0369	0.522	0.17	75.9	144.7	64.8
3	5	0.0085	0.0057	0.0027	0.1	0.228	92.8	-164.2	101.3
