order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0249	0.1932	0.0295	0.361	0	0	-164.4	61.3
2	13	0.0215	0.0664	0.0133	0.219	0.066	112.4	-78.5	96.1
0	0	0	0	0	0	0	0	0	0
2	13	0.0259	0.086	0.0133	0.164	0.081	128.8	7.6	119.5
1	1	0.0213	0.0409	0.0077	0.115	0.056	101.9	7.1	99.6
1	1	0.0215	0.0478	0.0089	0.131	0.074	74.1	110.6	84.4
0	0	0	0	0	0	0	0	0	0
3	4	0.0154	0.0124	0.0035	0.081	0.08	147.8	76.6	75.6
1	1	0.0176	0.0555	0.0131	0.253	0.085	12.6	94.8	23.1
0	0	0	0	0	0	0	0	0	0
2	9	0.0168	0.023	0.0061	0.135	0.118	67.7	9.1	147.2
0	0	0	0	0	0	0	0	0	0
1	1	0.0232	0.1142	0.0234	0.395	0.068	177	-141.5	99.1
