order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0548	0.3911	0.0524	0.653	0	0	19.1	62.9
1	1	0.015	0.0899	0.0215	0.414	0.06	18.8	-99.4	97.8
1	1	0.0134	0.1288	0.0323	0.656	0.057	34.1	-47.4	82.6
1	1	0.0216	0.0505	0.0094	0.138	0.067	9.6	30.7	68.9
2	3	0.0061	0.0021	0.0014	0.075	0.051	113.9	-161.8	88.2
2	3	0.0127	0.0216	0.0068	0.17	0.056	53.2	-98.6	97.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0081	0.0056	0.0028	0.109	0.062	68.4	96.6	91.9
0	0	0	0	0	0	0	0	0	0
2	3	0.0159	0.0221	0.0054	0.107	0.077	4.7	103.1	95.1
2	3	0.0152	0.0538	0.0152	0.346	0.078	67.4	-118.7	107.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0169	0.0374	0.0089	0.168	0.092	72.6	-0.1	67.5
