order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0242	0.2823	0.0413	0.487	0	0	-161.9	40
1	1	0.0232	0.2039	0.0329	0.424	0.059	115.6	-10.8	84.8
1	1	0.0273	0.5564	0.084	1.014	0.17	151.2	-112.5	86.1
2	2	0.0207	0.0661	0.0129	0.2	0.114	105.3	96.5	128.8
2	2	0.0219	0.0559	0.0102	0.149	0.16	131.2	-123.5	77.8
2	2	0.022	0.0269	0.0049	0.071	0.174	98.2	-103.9	49.5
0	0	0	0	0	0	0	0	0	0
2	3	0.0191	0.0207	0.0043	0.072	0.342	59.8	-136.7	162.8
2	3	0.0186	0.0362	0.0078	0.133	0.363	113.4	79.2	75.1
0	0	0	0	0	0	0	0	0	0
2	3	0.0218	0.069	0.0126	0.184	0.362	88.5	132.2	3.6
0	0	0	0	0	0	0	0	0	0
2	3	0.005	0.0026	0.002	0.13	0.433	41.9	175.2	100
2	3	0.0202	0.0505	0.0102	0.164	0.52	101.5	168.7	113.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0239	0.054	0.009	0.12	0.162	56.2	-174.3	49.5
2	2	0.0263	0.0652	0.0099	0.12	0.167	82.8	95.8	133.3
