order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0412	0.3687	0.042	0.412	0	0	131.4	28.9
1	1	0.0295	0.1214	0.0165	0.178	0.01	61.9	123.1	90.5
1	1	0.0269	0.2037	0.0295	0.353	0.043	162.1	-79.4	89.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	53	0.0212	0.0916	0.0159	0.222	0.074	43.1	-49.9	107.7
2	3	0.005	0.0015	0.0012	0.077	0.007	87.3	-116.7	68.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0185	0.0337	0.0073	0.126	0.061	20.1	95.4	71.4
2	53	0.0318	0.1588	0.02	0.2	0.038	23.1	37.7	91.7
0	0	0	0	0	0	0	0	0	0
2	53	0.0217	0.1113	0.0155	0.179	0.051	57.7	144.8	82
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	53	0.005	0.0024	0.0019	0.122	0.085	92	30.9	93.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	14	0.0218	0.0399	0.0073	0.107	0.085	77.4	62.3	143.4
0	0	0	0	0	0	0	0	0	0
2	53	0.0269	0.0628	0.0094	0.111	0.05	11.7	81.2	84.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	53	0.0245	0.0872	0.0143	0.185	0.089	25.5	144.6	64.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0212	0.5258	0.0884	1.21	0.063	116.3	-25.3	76.6
2	3	0.0307	0.0568	0.0074	0.077	0.098	13.5	-141.8	152.6
2	53	0.0278	0.0588	0.0085	0.097	0.056	130.1	-114.8	98.3
3	54	0.0156	0.0197	0.0051	0.103	0.073	55.4	-42.2	94.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	32	0.0298	0.1136	0.0153	0.163	0.062	40.2	-108.7	113.3
3	35	0.0307	0.1103	0.0144	0.15	0.105	120.6	-95.6	98.9
