order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0232	0.162	0.0307	0.467	0	0	2	59.4
1	1	0.0141	0.082	0.0207	0.423	0.096	37.3	-30.1	66.8
1	1	0.0136	0.3086	0.0743	1.446	0.13	89.7	106.1	61.8
1	1	0.0171	0.048	0.0113	0.214	0.117	48.8	118.2	23.5
1	1	0.0183	0.3028	0.0732	1.434	0.111	116.1	-164.1	81.9
2	2	0.017	0.0466	0.0109	0.204	0.106	50.7	-26.4	152.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0141	0.024	0.0066	0.144	0.112	67.5	-91.2	64.5
0	0	0	0	0	0	0	0	0	0
2	4	0.005	0.0012	0.001	0.062	0.177	105.7	33	58.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0228	0.0366	0.0064	0.09	0.139	135.6	155.8	95.3
2	2	0.0164	0.0297	0.0072	0.139	0.112	7.5	-12.4	104.6
2	3	0.0173	0.0296	0.0071	0.138	0.159	139.1	163.5	35
0	0	0	0	0	0	0	0	0	0
2	5	0.0117	0.0081	0.0028	0.076	0.185	66	3.1	61.8
2	5	0.005	0.0012	0.001	0.061	0.194	101.9	10.4	59.4
0	0	0	0	0	0	0	0	0	0
2	2	0.0173	0.0075	0.0017	0.032	0.141	36.7	124.7	77.4
2	5	0.0171	0.1341	0.0342	0.698	0.211	106.9	-147.8	143
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0147	0.0163	0.0044	0.096	0.166	148.5	-106.3	111.4
3	22	0.0126	0.0335	0.011	0.29	0.183	135	-77	160.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	29	0.0117	0.0186	0.0065	0.181	0.104	15.6	162.3	104.1
3	22	0.0176	0.0485	0.011	0.198	0.191	52.2	132.2	40.1
3	22	0.0121	0.0309	0.0097	0.242	0.181	66.2	-178	138.9
3	22	0.013	0.0305	0.0087	0.201	0.189	83.9	-146.6	56.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	29	0.015	0.0312	0.0083	0.176	0.08	121.6	-1.4	73.2
3	22	0.0166	0.0144	0.0035	0.067	0.209	25.9	153.7	32.4
3	22	0.0131	0.0328	0.01	0.244	0.224	146.3	109.7	93.3
2	5	0.0132	0.0152	0.0051	0.142	0.22	137.8	12.6	80.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	33	0.014	0.0112	0.0032	0.072	0.2	145.3	-21	9.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.017	0.1145	0.0275	0.524	0.206	99.1	-41.3	48.1
3	43	0.0197	0.0237	0.0048	0.078	0.255	84.8	-53.1	148.1
4	33	0.014	0.0157	0.0042	0.089	0.235	83	18.1	65.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	42	0.019	0.0231	0.0049	0.081	0.219	117.1	-7.3	79.4
0	0	0	0	0	0	0	0	0	0
2	5	0.0154	0.0201	0.0062	0.16	0.22	135.1	65.4	48.3
0	0	0	0	0	0	0	0	0	0
3	49	0.0084	0.0033	0.0017	0.076	0.221	69.7	149.4	88.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	55	0.0107	0.0049	0.002	0.065	0.224	166.6	137.4	99
3	57	0.0087	0.0087	0.004	0.149	0.226	98.8	84.8	82.6
2	5	0.017	0.0197	0.0054	0.125	0.204	62.6	-159.3	70.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	42	0.005	0.001	0.0007	0.042	0.233	96.8	-22.6	107.1
4	42	0.0138	0.0183	0.0053	0.123	0.219	86.7	151.9	110.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0167	0.0684	0.0174	0.355	0.211	89.8	20	105.6
3	49	0.0161	0.0794	0.0203	0.414	0.202	60.1	-28.8	87.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	22	0.0168	0.0178	0.0042	0.081	0.184	107.8	-133.4	52.5
0	0	0	0	0	0	0	0	0	0
2	5	0.0168	0.0525	0.0134	0.272	0.189	108.3	-123.7	131.5
3	71	0.0159	0.0551	0.0148	0.318	0.212	40.8	41	65.2
3	49	0.005	0.0007	0.0006	0.036	0.2	91.9	-126	29.8
0	0	0	0	0	0	0	0	0	0
2	3	0.0149	0.1466	0.0426	0.998	0.09	172.1	160.7	41.5
0	0	0	0	0	0	0	0	0	0
4	42	0.013	0.0107	0.0033	0.081	0.215	145	-121.8	37.4
2	5	0.017	0.0252	0.0069	0.16	0.197	48.3	79.8	135.7
0	0	0	0	0	0	0	0	0	0
3	77	0.0123	0.015	0.0054	0.158	0.13	165.7	9.1	74.2
4	78	0.015	0.0271	0.0072	0.154	0.205	53.6	93.2	104.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	81	0.0144	0.0612	0.0186	0.461	0.241	134.3	122.7	91.8
0	0	0.0194	0.0145	0.003	0.049	0.185	0	-65.5	49.2
2	5	0.014	0.0197	0.0056	0.128	0.146	108.9	151.2	56.7
0	0	0	0	0	0	0	0	0	0
4	78	0.0116	0.0092	0.0026	0.057	0.223	36.8	80.1	76.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	245	0.005	0.0015	0.0012	0.076	0.261	124.3	-132	8.7
3	81	0.0058	0.0011	0.0008	0.046	0.209	131	122.4	145.7
3	81	0.0151	0.077	0.0204	0.432	0.271	105.3	-84.6	79.3
4	92	0.0173	0.0405	0.0094	0.172	0.237	66.1	-172.9	73.3
2	5	0.0159	0.0408	0.0103	0.206	0.174	81.9	134.7	90
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	77	0.0133	0.0326	0.0095	0.222	0.124	145.5	105.8	86.5
3	49	0.0158	0.0263	0.0076	0.18	0.211	53.2	-84.9	11.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0163	0.058	0.0143	0.28	0.138	48.8	-105.6	48.4
4	106	0.0126	0.0075	0.0024	0.06	0.125	30.2	135.8	90.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	101	0.0143	0.0225	0.0067	0.159	0.282	124.3	-164.4	80.6
5	102	0.005	0.0016	0.0013	0.08	0.252	32.9	-158.3	70.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
6	119	0.005	0.001	0.0008	0.053	0.266	75	131.1	98.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0154	0.0278	0.007	0.141	0.17	85.3	-179.4	5
2	5	0.0139	0.0155	0.0046	0.109	0.157	152.6	-131.6	37
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0139	0.0127	0.0037	0.084	0.144	118.6	-179.5	119
0	0	0	0	0	0	0	0	0	0
4	106	0.0138	0.0138	0.004	0.093	0.124	53.8	37.4	92.2
0	0	0	0	0	0	0	0	0	0
4	107	0.0147	0.0152	0.0041	0.09	0.252	87.9	127.9	87
0	0	0	0	0	0	0	0	0	0
4	107	0.0135	0.0093	0.0027	0.062	0.266	29.3	-16.9	63.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	92	0.0131	0.0125	0.0038	0.094	0.179	175.7	-124.7	79.1
3	133	0.005	0.0008	0.0007	0.043	0.208	95.8	-33.2	90.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	71	0.0169	0.0184	0.0044	0.082	0.276	165.5	-171.9	123.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	49	0.0173	0.0472	0.0109	0.202	0.234	106.7	129.8	87.1
4	107	0.0191	0.0532	0.0112	0.186	0.281	128.8	81.2	82.7
0	0	0	0	0	0	0	0	0	0
