order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0241	0.2966	0.0459	0.573	0	0	8.4	46.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0259	0.0357	0.0055	0.068	0.196	85	76.6	94.3
1	1	0.0179	0.0152	0.0034	0.061	0.249	90.7	99.8	128.7
1	1	0.0207	0.0501	0.0097	0.149	0.26	39.8	76.5	32.7
1	1	0.0242	0.1656	0.0294	0.417	0.312	41.5	19.5	65.7
2	7	0.0201	0.0528	0.0112	0.191	0.33	106.7	-87.9	47.1
3	8	0.0068	0.0024	0.0014	0.066	0.367	47.7	93.1	44.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0282	0.103	0.0159	0.198	0.082	110	-138.5	95.8
