order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0334	0.3697	0.0561	0.698	0	0	74.3	59.6
1	1	0.026	0.5247	0.0842	1.083	0.292	6.9	-59.2	56.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0245	0.0437	0.0071	0.093	0.346	93.7	60.5	58.2
0	0	0	0	0	0	0	0	0	0
2	2	0.0147	0.0233	0.0063	0.136	0.407	116	122.1	59.7
2	2	0.0281	0.1156	0.0164	0.186	0.468	95.3	-5.9	132.5
2	2	0.0088	0.0043	0.0019	0.07	0.578	105.4	-141.1	82.7
1	1	0.0206	0.0748	0.0147	0.228	0.398	65.1	35.5	83.5
