order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0219	0.3047	0.0373	0.379	0	0	67.7	83.5
1	1	0.0161	0.0315	0.0079	0.157	0.008	125	-172.1	95.3
1	1	0.017	0.0943	0.0201	0.348	0.056	84.4	-48.1	90.9
0	0	0	0	0	0	0	0	0	0
2	9	0.0175	0.0215	0.0049	0.089	0.233	74.9	90.1	41.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0196	0.0193	0.0039	0.064	0.279	74	-91.4	131.8
1	1	0.0351	0.2216	0.0329	0.417	0.053	32.1	102.1	73.8
2	9	0.0207	0.03	0.0058	0.089	0.256	70.4	-2.5	59
