order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0298	0.293	0.043	0.51	0	0	110.8	30.3
1	1	0.0173	0.1342	0.0275	0.455	0.17	68.9	-169.4	84.3
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0355	0.0071	0.113	0.129	106.2	-129	72
0	0	0	0	0	0	0	0	0	0
1	1	0.025	0.0504	0.0081	0.103	0.148	144.8	44.2	102.3
0	0	0	0	0	0	0	0	0	0
2	2	0.0165	0.0293	0.0071	0.138	0.18	120.7	-17.3	144.9
2	2	0.0082	0.0071	0.0039	0.181	0.188	116.7	-38.4	145.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0228	0.0416	0.0073	0.102	0.184	59.6	-98.5	105.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0214	0.1439	0.0297	0.498	0.163	22.6	-59.7	73.7
1	1	0.0115	0.0046	0.0017	0.053	0.187	85.5	-134	127.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0103	0.0086	0.0037	0.13	0.115	74.7	-85.7	60.4
2	2	0.021	0.0444	0.0091	0.149	0.131	43.7	105	140.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	15	0.005	0.0011	0.0009	0.054	0.194	71.6	29.7	130
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.024	0.0552	0.0092	0.122	0.234	0	-97.7	104.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	15	0.0196	0.0207	0.0042	0.069	0.232	75.7	-136.9	75.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0156	0.0324	0.0083	0.169	0.114	171.9	-162.9	94
2	2	0.0165	0.0379	0.0092	0.178	0.17	155.6	179.5	131.6
2	15	0.0365	0.0967	0.0106	0.093	0.179	94.2	43.4	64.1
