order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0505	0.4067	0.0375	0.282	0	0	-76.4	39.4
1	1	0.0346	3.6687	0.4322	4.057	0.076	116.5	98	85.8
2	11	0.0303	0.2852	0.0377	0.396	-0.003	68.7	-108.9	82.5
2	11	0.0338	0.4329	0.0512	0.481	0.005	79.1	-131.8	52.8
2	11	0.0201	0.1857	0.0369	0.584	0.019	47.8	-56.7	88.3
2	2	0.0383	1.5363	0.1624	1.366	0.062	93.8	10.2	93.3
0	0	0	0	0	0	0	0	0	0
2	2	0.0269	0.1806	0.0268	0.317	0.273	27.7	-15.7	78.7
2	2	0.0297	0.2415	0.0326	0.349	0.312	59.6	107.9	32
2	2	0.0269	0.185	0.0275	0.326	0.338	91.5	7.8	54.5
1	1	0.0212	0.1697	0.0321	0.482	-0.001	8.1	-30.1	91.8
