order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0258	0.2651	0.0406	0.497	0	0	115.5	30.6
0	0	0	0	0	0	0	0	0	0
1	1	0.005	0.0014	0.0011	0.07	0.061	109.3	27.1	87.9
0	0	0	0	0	0	0	0	0	0
1	1	0.024	0.1007	0.0167	0.222	0.103	85.2	-124.9	77.6
1	1	0.0231	0.0376	0.0065	0.09	0.139	84.7	-160.4	60.6
1	1	0.0196	0.0354	0.0072	0.118	0.163	51.1	-21.8	40.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.005	0.0018	0.0015	0.093	0.187	61.9	-134.4	70.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0209	0.0858	0.0186	0.323	0.266	155.5	-9.1	70.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	17	0.0246	0.0826	0.0134	0.173	0.268	87	61.2	135.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	17	0.0173	0.0262	0.006	0.111	0.344	12.6	168.3	77.3
