order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0218	0.2215	0.0378	0.533	0	0	1	13.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	36	0.0204	0.0476	0.0093	0.145	0.035	155.8	-44.1	65.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0259	0.1028	0.0178	0.25	0.124	96.4	137	62.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0164	0.0332	0.0074	0.139	0.154	69.8	-103.2	78.1
2	12	0.0083	0.0038	0.0019	0.08	0.162	115.7	94.1	39.4
0	0	0	0	0	0	0	0	0	0
1	1	0.0169	0.088	0.0199	0.358	0.189	47.6	-21.6	56.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0266	0.0895	0.0134	0.161	0.174	92.5	71.4	161.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	15	0.0159	0.024	0.006	0.118	0.267	54.8	-102.9	41.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0258	0.1609	0.025	0.309	0.043	59.7	157	100.5
0	0	0	0	0	0	0	0	0	0
2	6	0.0351	0.0899	0.0102	0.093	0.158	107.5	-30.3	108.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	15	0.016	0.046	0.0119	0.246	0.228	171.5	88.4	80.5
0	0	0	0	0	0	0	0	0	0
0	0	0.0239	0.0312	0.0052	0.069	0.046	0	86.1	83.2
