order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.022	0.2464	0.041	0.554	0	0	127	50.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0187	0.0405	0.0087	0.147	0.094	23.3	95.9	67
1	1	0.0331	0.1286	0.0155	0.149	0.139	170.8	67.4	139.7
1	1	0.0191	0.2571	0.0597	1.121	0.092	10.9	-123.2	14.8
0	0	0	0	0	0	0	0	0	0
1	1	0.0207	0.0351	0.0068	0.105	0.171	65.8	-168.1	82.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	60	0.0241	0.0479	0.008	0.105	0.166	57.9	50.9	17.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0181	0.0327	0.0072	0.127	0.189	21.3	138.6	38.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.043	0.2446	0.0228	0.169	0.255	127.7	61.8	75
1	1	0.0229	0.2896	0.052	0.765	0.164	84.1	-96.5	74.5
0	0	0	0	0	0	0	0	0	0
2	6	0.0187	0.0889	0.019	0.323	0.315	97.9	-122.9	105
2	21	0.0253	0.0595	0.0107	0.162	0.189	75.2	46.5	14
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0219	0.0293	0.0054	0.078	0.237	60.1	-17.1	67.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	21	0.005	0.0015	0.0012	0.078	0.145	42.3	-21.3	115.6
3	23	0.0178	0.0241	0.0054	0.097	0.333	61	87.7	99.8
1	1	0.0195	0.0104	0.0021	0.035	0.265	26.1	-54.2	92.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0291	0.1129	0.0155	0.169	0.266	2.4	-29.4	95.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	35	0.0196	0.0326	0.0066	0.108	0.122	36.5	106.5	69.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0059	0.0042	0.003	0.17	0.47	154.7	29	133.6
0	0	0	0	0	0	0	0	0	0
2	6	0.005	0.0009	0.0007	0.045	0.527	15.6	-105.1	53.3
0	0	0	0	0	0	0	0	0	0
2	21	0.023	0.0621	0.0108	0.15	0.102	46.2	43.4	49.3
0	0	0	0	0	0	0	0	0	0
3	55	0.0216	0.032	0.0059	0.088	0.191	45.3	150.3	74.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0097	0.0042	0.002	0.085	0.152	108	-66.2	48.3
0	0	0.02	0.0238	0.0048	0.076	0.215	0	59.5	67.3
2	21	0.0217	0.0591	0.0109	0.159	0.177	35.3	-125.1	54.4
0	0	0	0	0	0	0	0	0	0
3	62	0.0334	0.0717	0.0086	0.082	0.228	63.9	-92.3	125
