order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0376	0.815	0.0714	0.519	0	0	-68.6	51.2
1	1	0.02	0.0507	0.0101	0.161	0.14	45.8	-30.9	124.8
1	1	0.0264	0.1217	0.0205	0.283	0.232	141.1	112.9	136.6
1	1	0.0263	0.1532	0.0265	0.374	0.177	9.3	-129.9	57.5
2	4	0.0255	0.0643	0.0101	0.126	0.254	82.7	-150.8	107.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	19	0.0211	0.0497	0.0094	0.142	0.325	166.5	-175.6	119.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	17	0.0186	0.0898	0.0193	0.33	1.199	63.6	-11.1	62
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	17	0.0169	0.0314	0.0074	0.139	1.639	23.3	13.4	98.9
1	1	0.031	0.7034	0.1238	1.796	0.234	52.2	-72.1	77.3
2	4	0.019	0.0385	0.0088	0.161	0.271	74.6	22.6	55.5
2	17	0.0307	0.3697	0.0534	0.621	0.307	77.2	-82	61.5
3	19	0.0333	0.0836	0.01	0.096	0.425	71.1	-106.6	63.6
