order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.032	0.1889	0.0244	0.265	0	0	-117.9	42.7
0	0	0	0	0	0	0	0	0	0
1	1	0.0314	0.4655	0.0592	0.6	0.042	81.9	121.1	65.7
2	89	0.0246	0.2958	0.0447	0.539	0.038	39.6	-42.2	90.5
2	89	0.0103	0.011	0.0043	0.132	0.041	94.3	72.2	70.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0299	0.2193	0.0318	0.372	0.019	102.7	125.5	44.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.016	0.0202	0.006	0.153	0.112	75.7	29.2	90.6
2	3	0.0252	0.092	0.0139	0.167	0.217	79	114.2	43.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	4	0.0125	0.0196	0.006	0.149	0.085	74.4	12.4	93.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	89	0.0265	0.1254	0.0186	0.219	0.057	51.3	-130.4	69
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	89	0.0282	0.1582	0.0223	0.251	0.036	124.3	110.9	140
2	89	0.0283	0.1799	0.0286	0.367	0.059	124.9	-112.1	72
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0174	0.0313	0.0069	0.12	0.082	80.6	-164.4	39.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0299	0.1025	0.0141	0.156	0.248	100.4	47.4	96.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	14	0.005	0.0032	0.0025	0.161	0.243	66	-21.7	36.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	17	0.0214	0.0436	0.0081	0.121	0.08	67.3	51.4	34.2
0	0	0	0	0	0	0	0	0	0
4	17	0.005	0.0014	0.0012	0.074	0.106	121.2	144.1	70.3
0	0	0.045	0.1346	0.012	0.085	0.071	0	32.7	91.8
3	23	0.0251	0.0906	0.0144	0.183	0.065	70.4	49.8	64.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	29	0.0407	0.1732	0.017	0.133	0.07	66.5	-165	99.7
0	0	0	0	0	0	0	0	0	0
2	89	0.0216	0.0298	0.0055	0.082	0.129	48.6	-90	73.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	89	0.02	0.0179	0.0036	0.057	0.099	89	105	101.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0221	0.0541	0.0098	0.142	0.119	30.8	-37.4	105.4
0	0	0	0	0	0	0	0	0	0
2	3	0.0309	0.0769	0.01	0.102	0.199	95.8	-121.2	120.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0176	0.0558	0.0125	0.225	0.204	91.5	146	63.1
0	0	0	0	0	0	0	0	0	0
3	42	0.0248	0.0391	0.0063	0.081	0.22	74.3	149.5	155.2
0	0	0	0	0	0	0	0	0	0
3	42	0.0259	0.0306	0.0047	0.058	0.243	71.1	162.1	135.4
0	0	0	0	0	0	0	0	0	0
3	23	0.0257	0.0865	0.0135	0.167	0.1	130.7	-33	97.1
4	94	0.0106	0.0152	0.0056	0.163	0.185	124.3	-115.4	137.7
0	0	0.0325	0.0624	0.0077	0.075	0.164	0	-73.9	135.8
3	29	0.0208	0.0652	0.0135	0.223	0.087	126.5	-164.7	42.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	83	0.0091	0.0049	0.0024	0.096	0.161	136.6	-65.5	116
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0304	0.6092	0.0825	0.89	0.012	111.8	2.9	91.9
2	3	0.028	0.1019	0.0145	0.165	0.141	139.1	38.4	113.2
2	89	0.0257	0.148	0.0227	0.278	0.064	68.4	-162.5	35.3
0	0	0	0	0	0	0	0	0	0
3	4	0.0181	0.0219	0.0049	0.089	0.119	69.1	-26.1	101
3	23	0.0251	0.1115	0.0206	0.33	0.102	116.1	55.8	46.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.03	0.0577	0.0077	0.081	0.066	0	125.2	68.5
0	0	0	0	0	0	0	0	0	0
0	0	0.0094	0.0048	0.0019	0.063	0.135	0	-14.7	75.6
