order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0242	0.1358	0.0222	0.29	0	0	113.3	60.8
1	1	0.0242	0.129	0.0226	0.318	0.055	167.1	-99.9	106.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0217	0.1626	0.0319	0.502	0.062	95.7	-171.8	94.5
2	2	0.0222	0.0605	0.0109	0.157	0.071	46.7	-104.8	109.4
0	0	0	0	0	0	0	0	0	0
2	5	0.0249	0.0332	0.0053	0.068	0.06	65.5	-86.7	103.4
2	5	0.0279	0.0645	0.0093	0.106	0.062	124.6	-98	118.9
2	5	0.0174	0.0428	0.0102	0.199	0.064	45	116.1	74.4
0	0	0	0	0	0	0	0	0	0
2	5	0.005	0.0026	0.0021	0.131	0.096	91.5	-45	105.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0176	0.047	0.012	0.262	0.082	43.2	-29.4	111.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0202	0.0307	0.0061	0.097	0.099	40.9	117.1	58
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.035	0.0993	0.0114	0.104	0.086	91.6	115.5	171.6
2	2	0.005	0.0022	0.0017	0.111	0.043	37.2	-76	95
0	0	0	0	0	0	0	0	0	0
2	5	0.0227	0.0315	0.0055	0.077	0.074	78.6	-123.3	109.1
3	15	0.0098	0.0096	0.0039	0.126	0.061	75.2	25.3	83.2
